evaluation_level,samples_mean,samples_std,samples_min,samples_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,weighted_precision_mean,weighted_precision_std,weighted_precision_min,weighted_precision_max,weighted_recall_mean,weighted_recall_std,weighted_recall_min,weighted_recall_max,weighted_f1_mean,weighted_f1_std,weighted_f1_min,weighted_f1_max,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,macro_roc_auc_ovr_min,macro_roc_auc_ovr_max,weighted_roc_auc_ovr_mean,weighted_roc_auc_ovr_std,weighted_roc_auc_ovr_min,weighted_roc_auc_ovr_max,matthews_correlation_coefficient_mean,matthews_correlation_coefficient_std,matthews_correlation_coefficient_min,matthews_correlation_coefficient_max,cohen_kappa_mean,cohen_kappa_std,cohen_kappa_min,cohen_kappa_max,negative_log_likelihood_mean,negative_log_likelihood_std,negative_log_likelihood_min,negative_log_likelihood_max,multiclass_brier_score_mean,multiclass_brier_score_std,multiclass_brier_score_min,multiclass_brier_score_max,expected_calibration_error_10_bins_mean,expected_calibration_error_10_bins_std,expected_calibration_error_10_bins_min,expected_calibration_error_10_bins_max
patient_level,46.6,0.5477225575051667,46,47,0.9269195189639223,0.04177177393108468,0.8723404255319149,0.9787234042553191,0.9278510000491424,0.04501602309686522,0.8624338624338624,0.9761904761904763,0.9256983553655381,0.04152891006920437,0.8774509803921569,0.9824561403508771,0.9278510000491424,0.04501602309686522,0.8624338624338624,0.9761904761904763,0.9235154361341152,0.04537137153153905,0.8607456140350878,0.9786453119786453,0.9301125444822265,0.04185677786147608,0.8752190237797246,0.9798432250839866,0.9269195189639223,0.04177177393108468,0.8723404255319149,0.9787234042553191,0.9255929040479451,0.04416052758251618,0.8652715565509519,0.9786169147871276,0.9922342698284835,0.006206110715692051,0.9857417753684791,0.9993614303959131,0.9917821472887025,0.006690853548837085,0.9850352601477038,0.9992663242846661,0.8909233348057913,0.06217992143721742,0.8128546624239013,0.968477242950485,0.8884019076526138,0.0638775792154117,0.8060522696011004,0.9678082191780822,0.2049737750139436,0.05686630175894711,0.13095771403159062,0.2696498609506467,0.1099306832213629,0.04012868277025849,0.06164002854002455,0.15243909395555277,0.11130359762130673,0.026410323189522404,0.07049398867254049,0.1324939120086044
slice_level,586.2,67.86530777945386,479,655,0.9132584047022899,0.03500310755964036,0.8739495798319328,0.9562937062937062,0.9034252604945371,0.03269115208004667,0.8716745774107579,0.9440374440374439,0.9064642628848777,0.03834245728654278,0.8647005900875869,0.9576209199004455,0.9034252604945371,0.03269115208004667,0.8716745774107579,0.9440374440374439,0.9030892539949983,0.03625527810458385,0.8672437058284683,0.9502294311001122,0.9172968396914731,0.030952588164681674,0.8857321299451124,0.9564100613533532,0.9132584047022899,0.03500310755964036,0.8739495798319328,0.9562937062937062,0.9136364331178388,0.033960169432272154,0.8757877135444427,0.9559586931552626,0.9861712021097773,0.007083628307299945,0.9800320732214741,0.9963588107165657,0.9871751600387109,0.006990772889625873,0.9791631954656921,0.9966440514961626,0.8662695922054837,0.05252570897234083,0.8086532352090048,0.9311315276699705,0.8647396703509671,0.053513597123524374,0.8045874331656179,0.9308323337073869,0.22253176762277938,0.08043016181673264,0.10973365857874354,0.3134382802912139,0.1253734310637144,0.046173709846370106,0.06328725397084287,0.17840854519630525,0.030521105313114194,0.017331042150367695,0.011019393508673717,0.05066422311475044
