epoch,train_loss,train_accuracy,epoch_seconds
1,0.34178762893154196,0.8732876712328768,13.476862399838865
2,0.12155026141298961,0.9619006849315068,13.437568900175393
3,0.07595310802890422,0.9755993150684932,13.446847700048238
4,0.05075375580114044,0.9824486301369864,13.398140199948102
5,0.05913814710300058,0.9828767123287672,13.36025119991973
6,0.03909930158470285,0.9888698630136986,13.379875099984929
7,0.023734913590325885,0.9944349315068494,13.44383280002512
8,0.02537696446572775,0.9918664383561644,13.400569900171831
9,0.036717317963325204,0.9892979452054794,13.4337023999542
10,0.0269945527631024,0.9910102739726028,13.441681300057098
11,0.02058760732673874,0.9944349315068494,13.389387000119314
12,0.012556416406742718,0.997431506849315,13.39093460002914
13,0.011419353954021959,0.9978595890410958,13.422606499865651
14,0.010242005062212988,0.997431506849315,13.434195399982855
15,0.026342824803926815,0.9918664383561644,13.414907800033689
16,0.016559873314491436,0.9948630136986302,13.406380400061607
17,0.010870901016958619,0.9987157534246576,13.418024600017816
18,0.012014220026959602,0.9957191780821918,13.405248500173911
19,0.005969030784573789,0.9982876712328768,13.4224381998647
20,0.013765084509792011,0.9970034246575342,13.41470229998231
21,0.030333372531458735,0.990582191780822,13.474157399963588
22,0.018652045407192144,0.9944349315068494,13.555388499982655
23,0.010429647594071568,0.9982876712328768,13.592030599946156
24,0.005530098784469349,0.9982876712328768,13.431476100115106
25,0.0042076954986479086,0.9995719178082192,13.41853060014546
26,0.004736861140285428,0.9987157534246576,13.422219600062817
27,0.0042328817240833245,0.9995719178082192,13.398902100045234
28,0.0027766564052810333,0.9995719178082192,13.443255999824032
29,0.010540664393860649,0.9961472602739726,13.463812200119719
30,0.01135574345762382,0.9970034246575342,13.451094700023532
31,0.008130679031027073,0.997431506849315,13.438084000023082
32,0.006911797047519342,0.997431506849315,13.51309010013938
33,0.008652079938344772,0.9982876712328768,13.553388100117445
34,0.012974807028164321,0.995291095890411,13.546036000130698
35,0.011557933599735955,0.9970034246575342,13.538292200071737
