epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,0.5824271600794148,0.7605405405405405,0.3398420756513422,0.8824833702882483,0.8929615705931496,0.8845278564567275,0.9689222057051817,10.81650700001046
2,0.17195543847374015,0.9443243243243243,0.257339391898686,0.9201773835920177,0.9276284144705196,0.9183039183039184,0.9807078392499965,10.739988300018013
3,0.11273988801079828,0.9664864864864865,0.16657355242716498,0.9556541019955654,0.960035821877927,0.9552830262183957,0.9908669682154341,10.720399599988014
4,0.08011290239321218,0.9783783783783784,0.18953100600158032,0.9401330376940134,0.9452399939242043,0.937833924790259,0.9877007937338135,10.753648300189525
5,0.06481885903590434,0.9778378378378378,0.1859432699575921,0.9423503325942351,0.948840535682641,0.9419356966996225,0.9887001691589011,10.73894300009124
6,0.05022171961294638,0.9848648648648649,0.270249247257732,0.9135254988913526,0.9138237006658058,0.9082626129412791,0.9844676229388422,10.747027599951252
7,0.03986792727499395,0.9908108108108108,0.2421511156141692,0.9534368070953437,0.9605408723829777,0.9533850403531018,0.9850174839351539,10.73959150002338
8,0.025598035071145844,0.9918918918918919,0.2607168463325157,0.9534368070953437,0.9602693602693603,0.9528172282558248,0.981208255852296,10.736017900053412
9,0.028634062037878744,0.9924324324324324,0.30251029437767163,0.9334811529933481,0.9368819776714514,0.9300708044956427,0.9818478295822856,10.71450289990753
10,0.025091507577312155,0.994054054054054,0.22988009608109086,0.9600886917960089,0.9669571656413761,0.9600425872874752,0.9869112975354812,10.743981499923393
11,0.01918079825118184,0.9951351351351352,0.24130876989675865,0.9467849223946785,0.953844839371155,0.946335444366735,0.9880456829872187,10.765571899944916
12,0.03188310845880895,0.9897297297297297,0.15462378115122705,0.9623059866962306,0.9661806030227084,0.9623089814526397,0.993817649416543,10.754700100049376
13,0.010855899608719188,0.9962162162162163,0.11945303047113039,0.9578713968957872,0.9619908356750462,0.9575838655680693,0.9964616213475002,10.732421899912879
