class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.8049921996879875,0.7360912981455064,0.9439461883408071,0.7690014903129657,0.9470391433122444,701
1,glioma,0.9455782312925171,0.7427480916030534,0.9654534238124615,0.8319794784095768,0.943243026875315,1310
2,pituitary,0.6685170499603489,0.9163043478260869,0.792143212332173,0.7730398899587345,0.9381494173350917,920
