class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.8809523809523809,0.9024390243902439,0.9337748344370861,0.891566265060241,0.984251332579551,82
1,glioma,0.9397590361445783,0.8764044943820225,0.9652777777777778,0.9069767441860465,0.9882958801498127,89
2,pituitary,0.8939393939393939,0.9516129032258065,0.9590643274853801,0.921875,0.9950952650443312,62
