epoch,train_loss,train_accuracy,epoch_seconds
1,0.5439965258530867,0.8229349736379613,10.717052899999544
2,0.2104408509492455,0.922231985940246,10.587080799974501
3,0.1281728489170594,0.9543057996485061,10.614601199980825
4,0.09624613514448302,0.9670474516695958,10.578573899809271
5,0.07606786706686176,0.976274165202109,10.577382700052112
6,0.04779761976616454,0.9828646748681898,10.561778199858963
7,0.03599323641986755,0.9885764499121266,10.57286149985157
8,0.04743333451567719,0.9846221441124781,10.625262199901044
9,0.035191045321118226,0.9881370826010545,10.638878700090572
10,0.024181621052612845,0.9916520210896309,10.738570999819785
11,0.034464866741313244,0.9903339191564148,10.658262699842453
12,0.021568680265983846,0.9942882249560633,10.640099700074643
13,0.021403983428498145,0.9925307557117751,10.546492699999362
14,0.019962184704168696,0.9929701230228472,11.245899999979883
15,0.020098953283603036,0.9929701230228472,10.623563900124282
16,0.016980121690887952,0.9951669595782073,10.61496079992503
17,0.009941251148504119,0.9982425307557118,10.618450900074095
18,0.022734605275939082,0.9929701230228472,10.589828900061548
19,0.0194969873368799,0.9916520210896309,10.77594710001722
20,0.012987354499417209,0.9973637961335676,10.64348979992792
21,0.024671316931682175,0.9938488576449912,10.830318900058046
22,0.03445314580201448,0.9903339191564148,10.79680550005287
23,0.010302788973253986,0.9991212653778558,10.737896600039676
24,0.020350640547185193,0.9942882249560633,10.862425599945709
25,0.02267487542515519,0.9916520210896309,10.769732099957764
26,0.012995462318544149,0.9964850615114236,10.700051099993289
27,0.005388594061661649,0.9991212653778558,10.676175200147554
28,0.008176305347452879,0.9978031634446397,10.66366169997491
29,0.0064588981345647814,0.9973637961335676,10.567250999854878
30,0.00650040489913624,0.9973637961335676,10.660055600106716
31,0.01607102798363472,0.9947275922671354,10.540443599922583
32,0.00852853809164179,0.9982425307557118,10.671172000002116
