evaluation_level,metric,estimate,confidence_level,lower,upper,bootstrap_iterations,resampling_unit
slice_level,accuracy,0.917093142272262,0.95,0.8918862612612612,0.9381279641954603,2000,patient
slice_level,balanced_accuracy,0.9071864881282394,0.95,0.8809259780695237,0.9312036374822846,2000,patient
slice_level,macro_f1,0.9075347327676546,0.95,0.8792801565708502,0.9308083987684443,2000,patient
slice_level,macro_roc_auc_ovr,0.9848120043147425,0.95,0.973830806215221,0.9922922341928517,2000,patient
patient_level,accuracy,0.9098712446351931,0.95,0.871244635193133,0.944206008583691,2000,patient
patient_level,balanced_accuracy,0.9155608989942744,0.95,0.8782717516831293,0.9478443366715876,2000,patient
patient_level,macro_f1,0.9072595388144106,0.95,0.8663247579619741,0.941928486787721,2000,patient
patient_level,macro_roc_auc_ovr,0.9904230060873317,0.95,0.981352411569155,0.9969918940701659,2000,patient
