epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds,inner_fold
19,0.1995664249561928,0.9205405405405406,0.3843670180029094,0.8436213991769548,0.8373811645870469,0.8356943780856825,0.9850575739137613,7.272112200036645,0
20,0.1997297834383475,0.9248648648648649,0.5305264750897977,0.8004115226337448,0.8079322638146168,0.8040704912772255,0.9822672770348252,7.279021300026216,0
21,0.2079684878764925,0.9264864864864863,0.3202113128447361,0.8600823045267489,0.8624513637321987,0.860103802629829,0.9843382249691632,7.260908799944445,0
22,0.2183110264507499,0.9156756756756756,0.2519484895737573,0.897119341563786,0.9071080028622722,0.8972019349089413,0.989510842020574,7.201201600022614,0
23,0.2005349268784394,0.9264864864864863,0.3749907813782309,0.8621399176954733,0.8727504328547973,0.861808900396808,0.981845258470754,7.281275099958293,0
24,0.1756273420920243,0.9416216216216216,0.2507997824821943,0.8950617283950617,0.9063900389090144,0.8956819668477479,0.9921819347979628,7.233233000035398,0
25,0.1937495661265141,0.9243243243243244,0.7286879006455127,0.7489711934156379,0.7383516537928303,0.726077869331998,0.96842234036491,7.205713400035165,0
26,0.1770974736278121,0.9362162162162162,0.2082828760009121,0.9156378600823044,0.919957081887822,0.9154560504253756,0.9919000862309,7.231756699969992,0
27,0.1679366835790711,0.9383783783783785,0.3353084357601011,0.8868312757201646,0.8982347989700931,0.8865551671746249,0.9909472442630743,7.260408299975097,0
28,0.1784817778741991,0.9394594594594594,0.3266715859388741,0.8580246913580247,0.8580074144353081,0.8573615478919034,0.987421307820632,7.266649700002745,0
29,0.1395738232780147,0.9443243243243244,0.3540731419046474,0.8559670781893004,0.8452112043905213,0.8450185399934144,0.9870884506221804,7.183686800068244,0
30,0.1716082322758597,0.9275675675675676,0.1695451657498569,0.9423868312757202,0.9482885464384516,0.943051014783681,0.9953650677449978,7.233133099973202,0
31,0.1535695455605919,0.9432432432432432,0.2072787356674058,0.9135802469135802,0.9102297484650426,0.9110954424378434,0.9910954635430428,7.253707199939527,0
32,0.1660708591422519,0.9389189189189188,0.2637521759970995,0.897119341563786,0.9012923351158646,0.8977592312595669,0.991926808718441,7.251980100059882,0
33,0.1389689837436418,0.9524324324324324,0.3139545555483289,0.8909465020576132,0.9017998613586848,0.8909455309723375,0.993343837795022,7.253130599972792,0
34,0.1584339776393529,0.9378378378378378,0.1261861754788292,0.948559670781893,0.9508104447383384,0.9489826623978728,0.9967917810009644,7.210579599952325,0
35,0.137128254658467,0.9513513513513514,0.1758016734518141,0.9320987654320988,0.9294662309368192,0.9310437694937104,0.9932466957401408,7.179112899932079,0
36,0.1453625575755093,0.945945945945946,0.3619284948081146,0.8580246913580247,0.8716889802515988,0.8597524118323433,0.9924605830593048,7.260213000001386,0
37,0.1350429831666721,0.9491891891891892,0.2646023328780146,0.9156378600823044,0.9217182099297848,0.9163752647331886,0.9921301404045204,7.231032000039704,0
38,0.1394996433000306,0.9454054054054054,0.2648617108524949,0.8888888888888888,0.8893716577540106,0.888133932565124,0.9923456018679268,7.294077500002459,0
39,0.1259488965691746,0.9545945945945946,0.2788403476147679,0.8930041152263375,0.8895392891597824,0.8902024069444884,0.9880916327967956,7.281163800042123,0
40,0.1111555541044957,0.9556756756756756,0.1273059398089171,0.9465020576131687,0.9466950498022604,0.9466944144428932,0.9949482921640757,7.294642299995758,0
41,0.1266331486927496,0.9562162162162162,0.2994428648548239,0.8868312757201646,0.8902505446623094,0.8876179538440679,0.9896716165209268,7.246350199915469,0
42,0.1626880739951456,0.9394594594594594,0.3151522992914657,0.8847736625514403,0.8948554169142405,0.8853066254222172,0.9883059366154412,7.260545499972068,0
43,0.1491082246400214,0.9416216216216216,0.2392745686411367,0.9156378600823044,0.9254836473527176,0.915997873708154,0.9945738848246384,7.314618299948052,0
44,0.1359267041167697,0.9443243243243244,0.4853904813033655,0.8395061728395061,0.8364775203010497,0.8360285548914043,0.9825691179591636,7.252112800022587,0
45,0.1220897158416541,0.952972972972973,0.2779337070564214,0.9032921810699588,0.9108981976629036,0.9049145439432597,0.9944528423997706,7.284198999986984,0
46,0.1277302693434663,0.9491891891891892,0.2379924247478261,0.9074074074074074,0.9091404238463062,0.9069128069707282,0.9920473977979496,7.270705400034785,0
47,0.1111878147640743,0.961081081081081,0.5322571949383681,0.8189300411522634,0.8298301643889879,0.8225008246436966,0.984854920130116,7.25183039996773,0
48,0.1268586690985673,0.9551351351351351,0.5389315359305913,0.8251028806584362,0.8357100415923946,0.8301352439181581,0.9874584999946668,7.276194400037639,0
49,0.1177457483233632,0.951891891891892,0.2665962846451458,0.8991769547325102,0.8961551792434145,0.8960336189372674,0.9889091805496976,7.203661800012924,0
50,0.1209891426563262,0.9567567567567568,0.2647484851945498,0.9053497942386832,0.9052287581699346,0.9045713194834878,0.9897405117453072,7.265646899933927,0
1,0.8368800869483989,0.6354279523293608,0.9833617713986612,0.6,0.4683080808080808,0.4300068768577088,0.8816626783432954,7.317190199973993,1
2,0.673126989460973,0.7264355362946913,0.5629890281326917,0.773469387755102,0.7445564401072876,0.7557266860404926,0.911352752986589,7.27415509999264,1
3,0.5976924562376731,0.7556879739978332,1.0981702310698374,0.6285714285714286,0.5685491924898705,0.4959442810334017,0.9080408508613744,7.259646899998188,1
4,0.5532356653027519,0.7724810400866738,0.6793141845537691,0.7285714285714285,0.6382547223648919,0.5996316993413157,0.9406676402481208,7.285709599964321,1
5,0.5126731029569392,0.7979414951245937,0.43908968841543,0.8285714285714286,0.7678536780231696,0.7922097619756586,0.9613778687773056,7.293629699968733,1
6,0.5044710503755903,0.7952329360780065,0.366714785293657,0.8326530612244898,0.7915239970324716,0.8103174279420869,0.9704743682260648,7.312381200026721,1
7,0.4316341278515554,0.8347778981581798,0.3746297461037733,0.8448979591836735,0.8263225475089881,0.8262125902992775,0.974534931555774,7.3542248000158,1
8,0.413867737431955,0.83261105092091,0.7030484949599723,0.7816326530612245,0.7149282371739999,0.6983189806685686,0.9696138941502548,7.242750399978831,1
9,0.3599114306957208,0.8634886240520043,0.3547738194769742,0.863265306122449,0.8535952747817155,0.8493141191126233,0.9815915067991606,7.201468699960969,1
10,0.3414223332317265,0.866738894907909,0.4939959679787256,0.810204081632653,0.8427580893682588,0.8093068113321279,0.9778299966267192,7.294202599907294,1
11,0.2998000190291606,0.8835319609967497,0.4234734208912266,0.8530612244897959,0.8156066312845974,0.8200118719569304,0.9776637298921736,7.326179799973033,1
12,0.2757688812580553,0.8943661971830986,0.4131995957724902,0.8469387755102041,0.802190692233065,0.8109400986586723,0.9819465367538972,7.282984500052407,1
13,0.2551885907208286,0.9068255687973996,0.3224460611005827,0.8693877551020408,0.8240120127831991,0.839416769270423,0.9835894385181752,7.242326900013722,1
14,0.2486480319406332,0.90465872156013,0.7903147356698708,0.7673469387755102,0.6928137305255949,0.6650604201645548,0.9692551499174352,7.285490200039931,1
15,0.2254387238754094,0.9160346695557964,0.3932746473699808,0.8653061224489796,0.8533898305084745,0.8515008326121731,0.9837496422151768,7.241195400012657,1
16,0.2227138754864297,0.9225352112676056,0.3312497731184168,0.8673469387755102,0.8204210180905096,0.8446879103166626,0.9866417393517204,7.24130170000717,1
17,0.200669487887834,0.9236186348862404,0.3251823488470851,0.863265306122449,0.8365141528277121,0.8382165533132012,0.9852800910158492,7.205266900011338,1
18,0.2085762397181303,0.919284940411701,0.3903961036430329,0.8551020408163266,0.8139702105803801,0.8175334910993958,0.9846313862562291,7.159124600002542,1
19,0.1882139891628196,0.9214517876489708,0.2133446431205589,0.9183673469387756,0.9163406665525308,0.9130292315437342,0.987752870297017,7.233459700015373,1
20,0.1953057339364503,0.9274106175514626,0.6912488123668091,0.7938775510204081,0.743191091708041,0.7340940460505679,0.977162256297721,7.212456500041299,1
21,0.1831893005518329,0.9263271939328276,0.4096042701081201,0.8591836734693877,0.826128516806483,0.8309500477866899,0.9797354179518268,7.275071899988688,1
22,0.2069679849003144,0.9209100758396532,0.3356143273565234,0.8755102040816326,0.8482244764024426,0.8519685643089899,0.9833207339507284,7.287038699956611,1
23,0.1597149389052313,0.9431202600216684,0.2099684220871755,0.9061224489795918,0.8731752553786452,0.8899926081122461,0.989692202903393,7.218355500022881,1
24,0.1631797292186018,0.943661971830986,0.717472517935141,0.8122448979591836,0.7600410888546483,0.7533084759126917,0.976504308216252,7.316390599939041,1
25,0.1492404469802475,0.9463705308775732,0.2454548106357759,0.9183673469387756,0.9024952919020716,0.9111022719932552,0.9864607620950386,7.272558500058949,1
26,0.169182626052254,0.9322860238353196,0.4778000852074094,0.8428571428571429,0.7965038806140501,0.7977339603692922,0.9848471128494776,7.259655400062911,1
27,0.1503191460832098,0.9398699891657638,0.4952783824685885,0.8551020408163266,0.8049784568852365,0.8096722236332052,0.983361781347522,7.246339799952693,1
28,0.1515356507374302,0.9463705308775732,0.2452475941987062,0.889795918367347,0.8597293557039322,0.8704649781933154,0.9897652183502508,7.26174860005267,1
29,0.129733635938019,0.95124593716143,0.4558024518500671,0.8469387755102041,0.8252147177994636,0.825252831459728,0.9832008186137808,7.227392000029795,1
30,0.1247068749557078,0.9534127843987,0.3017921475807623,0.8959183673469387,0.862877361182446,0.8787674002054793,0.9871455184772634,7.220808800077066,1
31,0.1462811338165341,0.9507042253521126,0.5504053308229361,0.8591836734693877,0.8020473092506991,0.8090101373120241,0.9841139426643352,7.248714999994263,1
32,0.1231900307905829,0.9534127843987,0.2012967403978109,0.9224489795918368,0.9200679107458768,0.917509048593196,0.9898344613375636,7.24809709994588,1
33,0.1402921095341121,0.943661971830986,0.1770378926578833,0.9326530612244898,0.9301789077212806,0.9270433422140744,0.9907154264861592,7.265414799912833,1
34,0.1351829090943703,0.948537378114843,0.6293156826754613,0.8224489795918367,0.7735747303543915,0.7694586512051207,0.9866054143912818,7.24735909991432,1
35,0.1233005846082712,0.9550379198266522,0.3203608924104851,0.8877551020408163,0.8466180163214062,0.8627423369501482,0.9884807212324654,7.2633379000471905,1
36,0.1525941734703687,0.943661971830986,0.1770358900178452,0.9244897959183672,0.905488500827484,0.9128334060719115,0.9911816706516304,7.29711269994732,1
37,0.1288520722192906,0.9539544962080172,0.4430793460862407,0.8693877551020408,0.8209631627004508,0.8335631150682591,0.98815105863155,7.278223200002685,1
38,0.1094448507348739,0.9539544962080172,0.4166363784691737,0.889795918367347,0.8433637219654169,0.8617481674082578,0.9890891277637264,7.234551000059582,1
39,0.1103385681869665,0.9561213434452872,0.3718732048968822,0.8755102040816326,0.8653055983564458,0.8625328340075189,0.9875147739895132,7.293758100015111,1
40,0.1116489446434401,0.9561213434452872,0.2186168716289103,0.9102040816326532,0.888943103349883,0.8973934828990227,0.9907204024875096,7.325728999916464,1
41,0.1104887873822276,0.9593716143011918,0.4374790938748688,0.8510204081632653,0.8109584546025225,0.8135235500949625,0.9860861449039432,7.261905700084753,1
42,0.1125662146319805,0.962080173347779,0.2692847337744826,0.9102040816326532,0.8936098270844034,0.8997487600574763,0.9877937999475906,7.263302700011991,1
43,0.1169497744944087,0.9566630552546046,0.2776785512003401,0.8979591836734694,0.8718184671574501,0.8846071419967299,0.9894623353358144,7.255624599987641,1
44,0.0912864582122728,0.9664138678223184,0.5002717607088294,0.8510204081632653,0.8012512126918908,0.8050308228799974,0.985726930018782,7.319265499943867,1
45,0.0999203673518491,0.9642470205850489,0.1758797871504853,0.9387755102040816,0.9257982366033212,0.9323931867020604,0.9919799557719712,7.266362000023946,1
46,0.0927993528472253,0.9664138678223184,0.2821197010762039,0.9142857142857144,0.9002311248073959,0.9026764314854976,0.989997295881567,7.274549999972805,1
47,0.1002301270099818,0.9604550379198268,0.4031646140877215,0.8857142857142857,0.8428722250756149,0.8565093295155464,0.9900020931729232,7.303434700006619,1
48,0.0914219937419452,0.9691224268689056,0.5326005876141069,0.8571428571428571,0.8126754836500599,0.8197899058335126,0.9858346723169464,7.269774799933657,1
49,0.1164032254339814,0.9528710725893824,0.2156430752434748,0.9204081632653062,0.905338697711579,0.9139482377940468,0.9899932414308584,7.2497635000618175,1
50,0.1215327093670324,0.9544962080173348,0.3268779095177947,0.9061224489795918,0.8839717799463562,0.891417432470064,0.9889740850481892,7.286311400006525,1
1,0.8420788969972758,0.6155106499180776,1.0069234600161563,0.6673267326732674,0.574052973822559,0.5394791863386761,0.8923508964769216,7.280586700071581,2
2,0.6597943707999475,0.7176406335335882,1.3483816334516696,0.5623762376237624,0.4467120181405895,0.3945784234125504,0.871470651694382,7.254734499962069,2
3,0.5955229002162448,0.766794101583834,0.6073776642874916,0.7584158415841584,0.6871920535515006,0.6850630330419434,0.9437499451938648,7.229318399913609,2
4,0.5196488986797895,0.7984707809939924,0.4481037090910543,0.8178217821782178,0.803231245627559,0.7953128677266608,0.9546864037483028,7.233825300005265,2
5,0.4543292002232592,0.8197706171490988,1.2647851102718033,0.6613861386138614,0.5626180441848644,0.5142709544104352,0.9365681552382142,7.2009459000546485,2
6,0.4292334904116011,0.8219552157291098,0.3081749694182141,0.8693069306930693,0.8689083573876201,0.859586857873949,0.9720299818976592,7.233160500065423,2
7,0.364854809806231,0.8651010376843256,0.805206595353856,0.7069306930693069,0.669125080415403,0.6364900075334917,0.9486364923778088,7.242063499987125,2
8,0.396918792401683,0.8470780993992354,0.3337510815351316,0.8574257425742574,0.841830639065662,0.8393566312554417,0.9699441583075532,7.20569199998863,2
9,0.3573429871621124,0.86400873839432,0.2757397773242233,0.8930693069306931,0.8940068721174712,0.8853585402805391,0.9789658636540874,7.225568900001235,2
10,0.3347155809207147,0.8754778809393774,0.3441124126462653,0.8693069306930693,0.8499589248437175,0.8481234736779332,0.977885575396382,7.227493699989282,2
11,0.2984615458223352,0.8787547788093938,0.450708953593627,0.8158415841584158,0.7617917583355371,0.7530910673740928,0.9792335122008397,7.191267399932258,2
12,0.3061211913872911,0.8787547788093938,0.35849353321413,0.8693069306930693,0.8604907637165701,0.8548615451383529,0.9784663469964924,7.201582800014876,2
13,0.2801115329818345,0.8836701256144184,0.4680287835474061,0.8435643564356435,0.7994242913597752,0.8038635890251152,0.98065456084099,7.162389399949461,2
14,0.2727478090561784,0.8902239213544512,0.2371635804376979,0.904950495049505,0.8970767242656644,0.898030630123336,0.9846531259217388,7.232998799998313,2
15,0.2840008650042202,0.8907700709994538,0.4062957492942857,0.8495049504950495,0.8411910669975186,0.833973818859647,0.9770454622102464,7.236188899958506,2
16,0.2563959507994935,0.9038776624795194,0.4654054011375007,0.8396039603960396,0.7915243571925599,0.7860634894251194,0.976532340804327,7.243428000016138,2
17,0.2495121829321578,0.9098853085745494,0.4241056893463477,0.8633663366336634,0.8309438470728793,0.8311954838183745,0.9803229711486714,7.245376199949533,2
18,0.2291881043620607,0.912616056799563,0.2006726690448156,0.9287128712871288,0.922177114573428,0.921177104368434,0.9876076624514972,7.194380300003104,2
19,0.239742641893161,0.9077007099945386,0.6556852992743918,0.8118811881188119,0.7787427626137303,0.7719688109161793,0.9715581380033704,7.219830399961211,2
20,0.2280136546977617,0.9137083560895686,0.3870068360378246,0.8910891089108911,0.8622599025824833,0.8647170693391204,0.981985951790852,7.229517999920063,2
21,0.1767941034317081,0.9322774440196614,0.3198219608921225,0.899009900990099,0.8717470445581045,0.8780845498489458,0.9861436799548148,7.214450199971907,2
22,0.1972933640120655,0.9235390496996176,0.2608416374735903,0.9188118811881189,0.9015767045720964,0.9073674514850985,0.9860169293936392,7.250640699989162,2
23,0.2176378057798618,0.914800655379574,0.318020647719945,0.902970297029703,0.8804938021527883,0.883936232835013,0.9816931434116696,7.260824400000274,2
24,0.1930431558713439,0.9262697979246314,0.1786497594991533,0.9405940594059404,0.9298829264267052,0.9320915339072364,0.98923798041073,7.319469599984586,2
25,0.1998440725825511,0.9306389950846532,0.234204833666877,0.9366336633663368,0.9228223133753088,0.9258404462896586,0.9867754267302388,7.259390900027938,2
26,0.2180077907680684,0.9109776078645548,0.222451149229661,0.9346534653465348,0.9268749683496228,0.9252676669865232,0.9872094235072094,7.296702099964023,2
27,0.1756439231079761,0.9344620425996724,0.2114467956937185,0.9306930693069309,0.9134941266277672,0.9190808687811284,0.9892191902092096,7.266381100052968,2
28,0.1689320821894901,0.9344620425996724,0.4701978132271641,0.8653465346534653,0.8424777134454553,0.8420383236010002,0.9831186252792636,7.295548099908046,2
29,0.1707547053507545,0.9333697433096668,0.2969461688052605,0.9168316831683168,0.9047881628526788,0.9032699424942208,0.9845713727968168,7.248453199979849,2
30,0.1635086362899684,0.9355543418896778,0.2052296939757791,0.9306930693069309,0.9151783955931422,0.9208869388463348,0.9894472625513676,7.271821000031196,2
31,0.195381490602186,0.9257236482796286,0.2487455244406615,0.9168316831683168,0.9165817967661284,0.9094245484061813,0.9884234031697106,7.27325990004465,2
32,0.1630146753455953,0.9421081376297106,0.2668955781358746,0.9267326732673268,0.9098039270850332,0.9130778049975168,0.9860642647763492,7.259234099998139,2
33,0.1576752427178025,0.9426542872747132,0.1872345459638255,0.9485148514851484,0.936003406049489,0.9392113149576358,0.991396664452664,7.260375400073826,2
34,0.167548198334299,0.941015838339705,0.2324983886636719,0.9346534653465348,0.9171862017484136,0.9215156545545948,0.9895991871063156,7.231528499978594,2
35,0.1486070629744371,0.9426542872747132,0.1579393117734701,0.9445544554455444,0.9407345513336296,0.9368970831949296,0.9918891251692452,7.202814000076614,2
36,0.1747892124080905,0.9295466957946478,0.2903570589083846,0.9168316831683168,0.8934132517081826,0.9011216174006872,0.9866291325719596,7.194054599967785,2
37,0.1364431944996187,0.9421081376297106,0.1961573396283801,0.9287128712871288,0.9209134439549186,0.9193523695041608,0.988144743576332,7.170057599898428,2
38,0.1383364679569562,0.949208083014746,0.2865501579215362,0.9267326732673268,0.9055904413047272,0.9126519226937636,0.9884689726368708,7.275899900007062,2
39,0.1308305329113694,0.9464773347897324,0.3450217109173536,0.9089108910891088,0.8792920256053897,0.8870849900238958,0.9866399117654102,7.2142497999593616,2
40,0.1483207188021739,0.9459311851447296,0.2545034924946209,0.9108910891089108,0.9038831965099248,0.899339599310555,0.9861870571806102,7.217900399933569,2
41,0.131741854774698,0.9486619333697434,0.2338771634283337,0.9267326732673268,0.917385950796089,0.9158093867622084,0.9888226209954394,7.232176600024104,2
42,0.1678133654153327,0.9382850901146914,0.1815480428240677,0.9445544554455444,0.9289390418422676,0.93575089733131,0.9911724005209718,7.281829499988817,2
43,0.1279323044726915,0.9508465319497542,0.3969911699782651,0.899009900990099,0.8650062175407797,0.8767850499335648,0.9887608259820292,7.225366600090638,2
44,0.1378865802161098,0.943200436919716,0.1822978722245091,0.9445544554455444,0.9411589008363204,0.93695186843335,0.9917605579912132,7.200169400079176,2
45,0.1243439688830998,0.9508465319497542,0.2335314999786344,0.9306930693069309,0.9101255886970172,0.9165581705198385,0.9907820512455494,7.225516299949959,2
46,0.1294354200200393,0.949208083014746,0.3590449667637153,0.902970297029703,0.8729117784417323,0.8798267660160244,0.9883634266439726,7.245818799943663,2
47,0.1416163205864454,0.9486619333697434,0.212655403878134,0.9267326732673268,0.90769718419488,0.913743580438378,0.99079079274899,7.211254799971357,2
48,0.1341011488066547,0.9503003823047516,0.2262239419984271,0.9465346534653464,0.9333152340064782,0.9366198163787016,0.9886442157949048,7.28148629993666,2
49,0.1349827935507166,0.9470234844347352,0.161765778212264,0.9524752475247524,0.9422228224071542,0.9436358863394264,0.9906239514795848,7.258749300031923,2
50,0.1042180703230637,0.9623156744948116,0.1876554103144029,0.9306930693069309,0.9257102344659948,0.9216208819245364,0.9906692772495108,7.295160899986513,2
1,0.8105521127658486,0.6398348813209495,1.261871363649416,0.4522613065326633,0.439794074211771,0.3658305568102994,0.8832971994851316,7.4357403999892995,3
2,0.6543525824605865,0.717234262125903,0.4622599519976419,0.8040201005025126,0.781280935709786,0.7835154679021956,0.947522808646763,7.341990499990061,3
3,0.5663376080239397,0.7703818369453045,0.6047896709873448,0.7185929648241206,0.6932192612460296,0.6979962891912578,0.9504006058675132,7.401608299929649,3
4,0.5053821089836097,0.8059855521155831,0.3751020332676681,0.8517587939698492,0.8436606045584575,0.8466717501067097,0.9659914293802316,7.339480299968272,3
5,0.4611052617323042,0.8090815273477813,0.5804913602582175,0.7738693467336684,0.7415094339622641,0.7490783180724683,0.9545040179561196,7.342044600052759,3
6,0.4230388279608282,0.8302373581011352,0.6004485802434797,0.7638190954773869,0.7814631382806864,0.7618814136448316,0.9576816799643996,7.394248299999162,3
7,0.3919622206097417,0.8534571723426213,0.5405080429273634,0.7864321608040201,0.8044073842939908,0.7895387931034484,0.9605875161550528,7.315344600006938,3
8,0.3737222945973107,0.8596491228070176,0.3444208148960492,0.8768844221105527,0.8697508324518269,0.8715849356964082,0.9717551710055372,7.37633050000295,3
9,0.342662630927575,0.868421052631579,0.2975653198795702,0.8919597989949749,0.8924085704548572,0.8882511183752436,0.9786168276513468,7.401890699984506,3
10,0.31193620306358,0.8813209494324046,0.4099072103374567,0.8266331658291457,0.8076410004470232,0.8163264139074741,0.973850907023804,7.372417600010522,3
11,0.3093683083759865,0.8854489164086687,0.337186831026221,0.8517587939698492,0.8537164160828071,0.8524355020229072,0.9822125388420644,7.396993099944666,3
12,0.2767821948963791,0.8875128998968008,0.3940326562666114,0.8190954773869347,0.7839222090918345,0.7810407350074532,0.9839030370366992,7.361408600001596,3
13,0.2966450044675754,0.8859649122807017,0.4410563276790494,0.8115577889447236,0.7795317910291422,0.781330948932632,0.9779346885463208,7.415384599938989,3
14,0.2668187201668973,0.8875128998968008,0.1931802663746191,0.942211055276382,0.9397644201901104,0.9397420869515316,0.9917432781711588,7.394503499963321,3
15,0.2529365324691107,0.9050567595459236,0.258538991662126,0.8994974874371859,0.897206915730942,0.8998804056639877,0.9872674049586646,7.379299700027332,3
16,0.2350891683369844,0.9107327141382868,0.2657128693021122,0.907035175879397,0.9025056910641072,0.9077296402850642,0.9847192520607492,7.393770199967548,3
17,0.2439859477020761,0.9050567595459236,0.4271466450849969,0.8316582914572864,0.8181280493112447,0.828546566046566,0.983088082499368,7.392091699992306,3
18,0.2171982376075996,0.9076367389060888,0.2317630128944339,0.9221105527638191,0.9231903301333544,0.9221419093512117,0.986007642700404,7.418974700034596,3
19,0.2562651809985423,0.8988648090815273,0.8300554748886644,0.7386934673366834,0.7136170972401105,0.7256725838243571,0.9612763517945676,7.390911899972707,3
20,0.2187599162691272,0.913828689370485,0.1857049730255376,0.9195979899497488,0.92349144385579,0.9173293295238444,0.9931306828611484,7.411647799890488,3
21,0.2298164771268119,0.9107327141382868,0.412574358874155,0.8316582914572864,0.8206654598512578,0.8309284937931937,0.9856885236897084,7.455654799938202,3
22,0.1979249525119399,0.9236326109391124,0.1791576366104073,0.9396984924623116,0.938342650007303,0.9383796077546126,0.992588354748821,7.379642000072636,3
23,0.1781711524546577,0.932404540763674,0.5629054801023785,0.7763819095477387,0.7727532652618626,0.7761193449667466,0.9572524780346626,7.371872999938205,3
24,0.1877831454678093,0.932404540763674,0.3022583867259436,0.8743718592964824,0.8639749371880612,0.8731435069154369,0.9882985810540044,7.320077600074001,3
25,0.2039355801724059,0.915376676986584,0.3036205584941497,0.8994974874371859,0.907449060734682,0.8993404920324704,0.9931199385045072,7.369668500032276,3
26,0.2105955646687617,0.9200206398348814,0.1509863265120803,0.9522613065326632,0.9522804827851766,0.950532170607021,0.9936575765813868,7.351360899978317,3
27,0.1902635822109147,0.9267285861713106,0.4062276043807479,0.8743718592964824,0.8741245793481132,0.8771097870631612,0.9865999217187807,7.36081879993435,3
28,0.1577419201902068,0.937564499484004,0.1536030002153623,0.942211055276382,0.9423018307301232,0.9403116053553175,0.9939891728101948,7.355233000009321,3
29,0.1577605787507028,0.9401444788441692,0.1274322060044461,0.9597989949748744,0.954822909428356,0.9575429377429044,0.9956372010682832,7.35906749998685,3
30,0.1522068850411596,0.9411764705882352,0.1437092745423916,0.9547738693467336,0.9554251368732268,0.9532507407925052,0.99500655806822,7.402052400051616,3
31,0.1748058696280323,0.931372549019608,0.2061909047030287,0.9221105527638191,0.9217489381352192,0.9200275213682768,0.993684005074032,7.382318999967538,3
32,0.1762155459653605,0.9282765737874096,0.3940976197695612,0.871859296482412,0.854909658506647,0.8645766824912533,0.984766778311474,7.386064899968915,3
33,0.1432617971571729,0.9437564499484004,0.1252895910012063,0.9623115577889448,0.9605675278135544,0.9614449060757784,0.9955970220347296,7.350671599968336,3
34,0.1460891807657523,0.9401444788441692,0.1701135714000194,0.9396984924623116,0.9372779083439924,0.9392721554766114,0.9941311790532548,7.381148700020276,3
35,0.1566455041907028,0.9370485036119712,0.219983050889855,0.9246231155778896,0.9243931621661896,0.9254905003959096,0.9914515095197052,7.400325299939141,3
36,0.1424203022345669,0.9401444788441692,0.1893366501671285,0.9195979899497488,0.9138748364234004,0.9176240771752188,0.9923844732195412,7.334041599999182,3
