epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds,inner_fold
31,0.1857340492925591,0.9320441988950277,0.2987542415893129,0.8884120171673819,0.901766252329054,0.8636030692318726,0.9819372447701992,7.06753649993334,0
32,0.1923432431744607,0.9292817679558012,0.1707029517883906,0.9313304721030042,0.9089954652577488,0.906681286910147,0.9907184439209336,7.0437344999518245,0
33,0.1729416668456233,0.93646408839779,0.2598856911702729,0.9012875536480688,0.8723363706747662,0.8725721707879215,0.9821506364053432,7.125109400018118,0
34,0.1569824040265373,0.9469613259668508,0.1879419170543871,0.927038626609442,0.8961816279129126,0.8996913310304636,0.9884059352032248,7.089344800100662,0
35,0.1599199608379964,0.9425414364640884,0.2896238334732762,0.8798283261802575,0.8664667296255647,0.8500373553597913,0.978838838840802,6.96367480000481,0
36,0.1483554228893301,0.9502762430939228,0.2419304387252218,0.9120171673819742,0.8990956039374836,0.896076146076146,0.9895020024120452,7.063834800035693,0
37,0.1641845823980826,0.9386740331491712,0.1952576015959993,0.9184549356223176,0.8806792754621947,0.8880868838763575,0.9859709950433796,7.069824200007133,0
38,0.1662471875630689,0.9370165745856354,0.1911917439713882,0.9227467811158798,0.8926423168874482,0.8937342349149686,0.987438353340748,7.048190699890256,0
39,0.1581452473586435,0.9425414364640884,0.2456406229555351,0.8969957081545065,0.8829781260369076,0.8655827233015576,0.9860484333754236,7.099183599930257,0
40,0.1500000739624487,0.9464088397790056,0.6403640176333455,0.8111587982832618,0.7327769128019263,0.764600951939546,0.9750729728750612,7.033743300009519,0
41,0.1316846099183045,0.9513812154696132,0.2280022438951316,0.907725321888412,0.8599045406978227,0.8718137937436183,0.983216883777834,7.062689100042917,0
42,0.1311080009074501,0.9569060773480664,0.3096021436826354,0.8884120171673819,0.9014259339612206,0.8656618754384843,0.9891217277137798,7.058860099990852,0
43,0.1354789166201873,0.9458563535911604,0.2319064342073073,0.9184549356223176,0.8588401950024247,0.8814127007615964,0.98601052157459,7.05380170000717,0
44,0.1298174104637862,0.9502762430939228,0.325631797953225,0.8862660944206009,0.8884104579834435,0.8608930958310411,0.9827366447837016,7.049077400006354,0
45,0.1176941799524739,0.958011049723757,0.2209312583243898,0.9098712446351932,0.901254073185465,0.8800255021015584,0.9868621264535934,7.04998130002059,0
46,0.1557823056674135,0.9425414364640884,0.2693121349798763,0.8927038626609443,0.8714974858980576,0.8688246212756017,0.987806746814543,7.032438300084323,0
47,0.1253638232116541,0.9546961325966852,0.3304429327981155,0.8755364806866953,0.8952040634013119,0.853171869936968,0.9867297646351778,7.070396999944933,0
48,0.1584244124138553,0.934806629834254,0.2632483107881229,0.8927038626609443,0.8640096310098097,0.8587556802993852,0.979135636437654,7.025746100000106,0
49,0.1492648933144564,0.9513812154696132,0.3206464622345605,0.8626609442060086,0.876757957068838,0.8347852799842675,0.9821954334418406,7.076426999992691,0
50,0.132541673486404,0.943646408839779,0.2215228805102631,0.9055793991416308,0.882540816934242,0.8763227782727058,0.9827774341724136,7.063121700077318,0
1,0.8251722927751213,0.6314655172413793,0.7882698206674486,0.6523809523809524,0.6143740120923441,0.5486562653735328,0.9035562040348084,7.14538929995615,1
2,0.6625260628502945,0.7257543103448276,0.5637482347942534,0.7523809523809524,0.7403430180770858,0.72996278316654,0.9316728848444992,7.1189280999824405,1
3,0.6034042855788921,0.7419181034482759,0.4686052455788567,0.7761904761904762,0.7587130797201608,0.7706492842779215,0.9451621255527072,7.125529299955815,1
4,0.5766872943475329,0.7613146551724138,0.4396742095549901,0.830952380952381,0.8117086401901509,0.8115605737192474,0.9622328374156348,7.110449600033462,1
5,0.500073374859218,0.7904094827586207,0.4921185984497979,0.8,0.7746034783800323,0.7635024948277961,0.9660624637458278,7.165914200013503,1
6,0.4345185828619989,0.8270474137931034,0.462768650516158,0.7738095238095238,0.7765101844566833,0.7545952322110573,0.967079093101931,7.068669100059196,1
7,0.430113241333386,0.8216594827586207,0.3464429896147478,0.8714285714285714,0.8656303825461968,0.8635996839567968,0.9734020369567556,7.124252200010233,1
8,0.387402510591622,0.8502155172413793,0.4083253775412838,0.830952380952381,0.8351254480286738,0.8196337880076374,0.9690649126782284,7.090632000006735,1
9,0.345349470603055,0.8609913793103449,1.129458844978806,0.6095238095238096,0.6051228254218026,0.5245846080763463,0.9411068038859014,7.106299499981105,1
10,0.3525025227974201,0.8577586206896551,0.5586505051347471,0.7642857142857142,0.7347930148874288,0.6975088730719454,0.9779022390574422,7.074567599920556,1
11,0.3391440750966812,0.8706896551724138,0.5947751681542113,0.7833333333333333,0.7625666579246438,0.7302440492270111,0.9751115025686689,7.122329900041223,1
12,0.2892330294025355,0.8927801724137931,0.7430686673459908,0.7404761904761905,0.7348981554331674,0.7051276642677916,0.9644033840894436,7.081204499932937,1
13,0.3136981525297823,0.8771551724137931,1.1043224283166984,0.6619047619047619,0.6656613340326952,0.6286337719702803,0.964889729407004,7.130163099966012,1
14,0.2601112144003654,0.8960129310344828,0.5205109181991291,0.8142857142857143,0.8124836087070548,0.7973199509216459,0.9766312340381887,7.121969499974512,1
15,0.2598268726262553,0.8933189655172413,0.3845804775665913,0.8738095238095238,0.85703248488457,0.858710041369067,0.9843990148064016,7.147249299916439,1
16,0.2683377493301342,0.8933189655172413,0.3434256324278457,0.8642857142857143,0.8620508785733018,0.8520918936473644,0.9808960387079696,7.0826030999887735,1
17,0.2582143301080013,0.9014008620689656,0.9028252895101018,0.7452380952380953,0.7098120937617397,0.6674723411193999,0.9749898240498868,7.093109800014645,1
18,0.2392253212887665,0.90625,0.3509640060631292,0.8809523809523809,0.8706700406149658,0.8744301615153925,0.9781738508023649,7.14317299996037,1
19,0.250399563846917,0.9019396551724138,0.3230648194617104,0.861904761904762,0.864848325902614,0.8523133536809749,0.9829123209400356,7.120136799989268,1
20,0.2339831361354425,0.9078663793103448,0.5565499126622897,0.8,0.7962234461054288,0.7784028038353146,0.9781964104769242,7.085742900031619,1
21,0.2203961783570462,0.915948275862069,0.5351100416454886,0.8238095238095238,0.8055904055117273,0.7875413640143245,0.9835937969535176,7.080129800015129,1
22,0.2156233106707704,0.912176724137931,0.4991516152086357,0.8238095238095238,0.8034616047991343,0.7911336433308896,0.9848389019641004,7.125607500085607,1
23,0.2143293006409858,0.9127155172413792,0.3248482485878325,0.8833333333333333,0.8760948202332939,0.868650440699585,0.9859330502410256,7.152212199987844,1
24,0.1910598723795907,0.927801724137931,0.4254642153868363,0.8261904761904761,0.8278695690182708,0.8112870951296379,0.979108664229911,7.096476000035182,1
25,0.2158174214178118,0.9164870689655172,0.2791700185764403,0.8904761904761904,0.8857677504412358,0.8816566480129464,0.982304139825632,7.040396000025794,1
26,0.2104279770162598,0.9229525862068966,0.2465357577516919,0.9047619047619048,0.905699562662584,0.9026655231679724,0.9848465438732342,7.067986099980772,1
27,0.2122892782349011,0.9175646551724138,0.4636163632163689,0.8452380952380952,0.8290627370092358,0.8206395060957729,0.98624176467965,7.160482299979776,1
28,0.1900016795201548,0.9288793103448276,0.2456052329258195,0.9047619047619048,0.9062855144680478,0.8995117906969058,0.9880463214836254,7.150859899935313,1
29,0.2176459414948677,0.918103448275862,0.3538829711665,0.8571428571428571,0.8499561717500348,0.841673353012793,0.9817394470962107,7.097783400095068,1
30,0.1875737163013425,0.9321120689655172,0.3800405823256975,0.8547619047619047,0.8502928577672874,0.8381770362087376,0.984182761099492,7.097186899976805,1
31,0.1561025872441201,0.9391163793103448,0.4650708375113373,0.8357142857142857,0.8231051665355363,0.8093748357761287,0.9826360246125876,7.1619755999417976,1
32,0.1852593876036076,0.9304956896551724,0.631983795459798,0.8023809523809524,0.7888364367514642,0.7666564102183117,0.9828657285539169,7.080634500016458,1
33,0.15971540926217,0.941271551724138,0.1906130284980116,0.9285714285714286,0.9285032475433734,0.925315798197154,0.991110596932784,7.154061699984595,1
34,0.1725184807618116,0.9396551724137931,0.29228064311125,0.8904761904761904,0.901997197827253,0.8903216244256708,0.9832378973736212,7.116928000003099,1
35,0.175847629920162,0.9310344827586208,0.2273680267589433,0.9166666666666666,0.917413873354078,0.9119851922804788,0.9894270412721172,7.128189499955624,1
36,0.1657053153191147,0.9396551724137931,0.2793226452012147,0.9023809523809524,0.8999038377480549,0.8944979141933612,0.9886797801738344,7.113337100017816,1
37,0.1603815906905922,0.9369612068965516,0.2082522009055884,0.9214285714285714,0.91945525383763,0.9150178264666764,0.991852712823892,7.136506399954669,1
38,0.1659588638115032,0.9369612068965516,0.4479634576594911,0.8547619047619047,0.8447853833377043,0.8333109617553105,0.9862708835830934,7.150618399959058,1
39,0.148262683751768,0.9445043103448276,0.3183356519508552,0.8833333333333333,0.8880276814973903,0.8768949342911654,0.9859731634572348,7.121494599967264,1
40,0.1539341838837697,0.9461206896551724,0.2067105147832383,0.9142857142857144,0.9058566828039684,0.9099846470329512,0.9924001774728338,7.067445499938913,1
41,0.1434735224807057,0.9445043103448276,0.3979150797550877,0.8523809523809524,0.8393216190226419,0.828942180559415,0.9866482945255785,7.121908800094388,1
42,0.1569181559928532,0.9407327586206896,0.2233086399720161,0.923809523809524,0.9270478188652854,0.9201372792873532,0.991663543600708,7.087667900021188,1
43,0.1354095141628179,0.9563577586206896,0.2496145589232799,0.9095238095238096,0.9034443570242154,0.9036382057658652,0.9904540617130064,7.109231499955058,1
44,0.1552147450696291,0.9353448275862069,0.537014541157987,0.8333333333333334,0.8277384386747094,0.8135892353547751,0.986061145198214,7.128785700071603,1
45,0.1317548410132013,0.9552801724137931,0.3861545183496976,0.8642857142857143,0.8648046157880933,0.8525663156350043,0.986211903877962,7.13216439995449,1
46,0.1364446408115327,0.9509698275862069,0.5234710169118487,0.8357142857142857,0.8368738526094939,0.8240244520609675,0.9842376167641378,7.175521999946795,1
47,0.1369330547749996,0.9482758620689656,0.2520237074433161,0.9166666666666666,0.9085277252075048,0.9123665089903265,0.9891227767406348,7.08839910000097,1
48,0.1331653828283065,0.9488146551724138,0.4126698089491886,0.8404761904761905,0.8239356587114258,0.8112483893735071,0.987634141492047,7.128921100054868,1
49,0.1408167125914117,0.945043103448276,0.2002272194694905,0.919047619047619,0.918874027449952,0.913360121244114,0.991753359895434,7.079831500072032,1
50,0.1499330306361461,0.941271551724138,0.4331257919004808,0.8404761904761905,0.8254785076185548,0.8186955198524636,0.9833518964275436,7.048979299957864,1
1,0.8020511425715853,0.6384149697303247,2.420952032764558,0.4531590413943355,0.3569023569023569,0.2492318953644042,0.8932502172390052,7.049887000001036,2
2,0.6534895608565541,0.7154650522839846,0.7580533479553422,0.644880174291939,0.6559995903842708,0.6229934710251395,0.8978144491463373,7.045624600024894,2
3,0.5820250824282441,0.7589433131535498,0.6418035365397634,0.7276688453159041,0.7591905158787727,0.7252844344463085,0.9335169056124832,7.0448110998841,2
4,0.5341539184471114,0.7749036873968079,0.5100217093764308,0.8082788671023965,0.7706474298983451,0.7790440012662234,0.9512061269706494,7.010245200013742,2
5,0.4941907372196493,0.8035222894881673,0.4458567328377746,0.8300653594771242,0.8444484268195899,0.8208844011184272,0.9543047449098224,7.009518399951048,2
6,0.4207142958059767,0.8277380297193175,0.9306661825878688,0.7233115468409586,0.624832763948506,0.5718111781826685,0.9107432206353754,7.066402400028892,2
7,0.4226933627845037,0.8266373142542652,0.4113750563597627,0.8453159041394336,0.8385763198492007,0.8310298873166829,0.9535930614073794,7.065210700035095,2
8,0.3791940657234349,0.844799119427628,0.46236282281886,0.7995642701525054,0.7388225633790263,0.744082371640518,0.9464111846586266,7.07192659995053,2
9,0.3459498063836966,0.8690148596587782,0.887585130932057,0.7320261437908496,0.6308101194048815,0.6071807441670455,0.9327176022860648,7.062833899981342,2
10,0.3273609772152341,0.8728673637864612,0.4709126755173169,0.7777777777777778,0.7716581946376371,0.7627186448925967,0.9387725486158908,7.01939290005248,2
11,0.3059123437779908,0.8728673637864612,0.6877858067714571,0.7559912854030502,0.6830920677724395,0.6686604284910774,0.9310040327024296,7.002633799915202,2
12,0.2976913863509057,0.8866263070996148,0.5419039075833001,0.7734204793028322,0.7279468864937746,0.7307684350651433,0.9365140458143522,7.08004179992713,2
13,0.2929015287706074,0.8816730875068794,0.9840622084755004,0.7233115468409586,0.6144065265439527,0.5664488017429193,0.934757367730294,6.96906269993633,2
14,0.275135594094659,0.8921298844248762,0.2989611874835683,0.8649237472766884,0.8653748600242546,0.8539991424975449,0.9760267239839576,7.125694400048815,2
15,0.2731700933727512,0.8932305998899285,0.9326716362199928,0.7363834422657952,0.6728981355847027,0.6611696734844014,0.9584277052849032,7.117718399967998,2
16,0.2650289369862881,0.8981838194826637,0.2698280404530839,0.8867102396514162,0.8726265755271668,0.8727862819685136,0.9767518491050567,7.043636499904096,2
17,0.238080790328927,0.9058888277380296,0.5804832817414423,0.7952069716775599,0.7236326467528946,0.7171725433673161,0.9619656781004714,7.118585100048222,2
18,0.2095902054665439,0.9212988442487616,0.2825345230006769,0.8997821350762527,0.8689077956889841,0.8820484756817767,0.9788368755511612,7.040569699951448,2
19,0.2013287613343654,0.922399559713814,0.3209241700068538,0.8758169934640523,0.8272265506847315,0.8449968947239194,0.975039449720822,7.055634499993175,2
20,0.2011543392610209,0.9218492019812878,0.5779474799943305,0.8017429193899782,0.7576544568941076,0.7640315009154673,0.96481365244345,7.028819800005294,2
21,0.2007200367334588,0.9268024215740231,1.1708661786180137,0.6775599128540305,0.6118682364810216,0.5822603630311541,0.9338938781772332,7.015000100014731,2
22,0.214383553526988,0.9218492019812878,0.3038421364294158,0.8954248366013072,0.8844731934002562,0.8839060972538663,0.9803836655226882,7.050210800021887,2
23,0.2084331477187004,0.9240506329113924,0.3945576533794906,0.8779956427015251,0.8432556106450783,0.8595284697063083,0.9695591736244732,7.053660999983549,2
24,0.1701527020894503,0.9444138690148596,0.352642374425672,0.8627450980392157,0.8670028929110879,0.8510270072208556,0.9779191028486456,7.069507799926214,2
25,0.1913526005772325,0.9235002751788662,0.3947557919498427,0.8540305010893247,0.8470948099221826,0.8377957904587192,0.9700579496100866,7.047138300025836,2
26,0.1696955115751178,0.937809576224546,0.3131403324147584,0.8779956427015251,0.8616560801860716,0.8606263495790037,0.9725500790473536,7.067359999986365,2
27,0.1561018964362853,0.9411117226197028,0.4013832739893193,0.8627450980392157,0.8185904857265038,0.8296084683389546,0.9722863694556932,7.101872900035232,2
28,0.1444598768494847,0.9482663731425428,0.3491595143975775,0.8779956427015251,0.8599038351220836,0.8603865650517428,0.9701112737578392,7.048268900020048,2
29,0.1318755243168339,0.953219592735278,0.2595801617897446,0.8976034858387799,0.8954199841273905,0.8865018725335148,0.9833199340644708,7.075537699973211,2
30,0.1454543345861534,0.9438635112823336,0.4695765112448343,0.8627450980392157,0.8341445052230746,0.842088153484653,0.9631863009999532,7.09294499992393,2
31,0.1537328204063183,0.9433131535498074,0.4217421403012699,0.8496732026143791,0.8609951955488424,0.8405931905931906,0.9761217588316882,7.070593900047243,2
32,0.1675480165419896,0.941662080352229,0.3976209596091625,0.8583877995642701,0.8636861433256815,0.8475477965813308,0.9710398972443328,7.0386977000162005,2
33,0.1418244903502257,0.9493670886075948,0.3611062360330929,0.8605664488017429,0.8586408532902478,0.8487644716335742,0.9746650189644628,7.036669399938546,2
34,0.1279902284822427,0.953219592735278,0.342610711014722,0.8801742919389978,0.8631836055097107,0.8657424460270212,0.9745331297265024,7.051578799961135,2
35,0.1249783983311616,0.953769950467804,0.3641859345170537,0.8671023965141612,0.877197773283383,0.8574633906381354,0.9800189475695812,7.054704500013031,2
36,0.1440799508979836,0.9504678040726472,0.3788474536661164,0.8671023965141612,0.8368468312146149,0.8445898121747263,0.9773638962348078,7.040986900101416,2
37,0.1316483249466499,0.9449642267473858,0.479667016039227,0.8562091503267973,0.852039592394422,0.8386536191770303,0.9713899414778776,7.107517399941571,2
38,0.1363593873229076,0.945514584479912,0.4188048574218246,0.8801742919389978,0.8365016920353444,0.85303696350917,0.9827865192431277,7.037040899973363,2
39,0.1279303378655678,0.953219592735278,0.3270728867059707,0.8954248366013072,0.8656346625932659,0.875842643472548,0.9809734282449906,6.990110900020227,2
40,0.1401775082225778,0.9471656576774904,0.5527939305261329,0.8278867102396514,0.8278959689829867,0.812209493666009,0.9661528292348596,7.032673500012606,2
41,0.1303502628615615,0.9493670886075948,0.3193180231044722,0.8823529411764706,0.8836805111094043,0.8706591707818273,0.982502413589093,7.061716899974272,2
42,0.1243324729731336,0.9565217391304348,0.2985512406315679,0.8845315904139434,0.8700484617127816,0.8690271643902608,0.9767325425116402,7.050745099899359,2
43,0.1242211347196741,0.9515685195376996,0.2655476285750858,0.906318082788671,0.8930286626710169,0.8943333756452567,0.984697399234375,7.065463299979456,2
44,0.1109232891291527,0.9576224545954872,0.2617496806770068,0.906318082788671,0.8943864629586962,0.8948666645418556,0.9834794781831174,7.029570400016382,2
45,0.1100493565439587,0.96147495872317,0.2809664601447925,0.8932461873638344,0.8864956710633983,0.880181086377439,0.9826688171859964,7.02853100001812,2
46,0.117868410922632,0.9521188772702256,0.3197218754443173,0.8867102396514162,0.8769635716974494,0.8768904888980428,0.9798704847638146,7.045665999990888,2
47,0.1130577655479385,0.9603742432581178,0.4707396352290295,0.8540305010893247,0.8572593483886077,0.8392538916607432,0.9766299074501554,7.069563900004141,2
48,0.1264731683817025,0.9587231700605392,0.3295401914929362,0.8954248366013072,0.8750539279967611,0.8827864645028823,0.9799485837245336,7.029881100053899,2
49,0.0983031764995546,0.965327462850853,0.4372753828617111,0.869281045751634,0.8484516620253032,0.850123726733083,0.9726869925119316,7.091958999983035,2
50,0.1197498216363973,0.9598238855255916,0.3235859807929702,0.8910675381263616,0.8877728756636106,0.8776401320762223,0.9792718863579783,7.111184300039895,2
1,0.8180730838555043,0.6304464766003227,0.8199946588749508,0.6762589928057554,0.6446886446886447,0.6493053371250955,0.8429846028288738,7.193256600061432,3
2,0.6562395651312269,0.7229693383539537,0.7223903280939702,0.697841726618705,0.5962648462648462,0.5751356595170263,0.8897498701841408,7.122841999982484,3
3,0.6002428091104599,0.7466379774072082,0.7102332441426581,0.7074340527577938,0.6215015143586572,0.6018139127062414,0.909199834917942,7.124746000044979,3
4,0.5684341423658352,0.7509413663259817,0.5433997416096054,0.7721822541966427,0.7553081838796124,0.7474201431151891,0.9155511757908896,7.171261100098491,3
5,0.520785189495733,0.7864443249058634,0.4719578638780031,0.8057553956834532,0.77429316715031,0.7725273868802772,0.9361923826877886,7.152028999989852,3
6,0.4921535611505339,0.8015061861215708,0.6267109023724242,0.7673860911270983,0.6467421467421467,0.6177119198686539,0.9432881146231044,7.133547300007194,3
7,0.4583153974599515,0.8015061861215708,0.7668819789120334,0.7266187050359713,0.6075908218765361,0.5660829708181908,0.9309901293214804,7.141345900017768,3
8,0.425603650794868,0.8284023668639053,0.4057190736277783,0.841726618705036,0.8183919255347827,0.8129092397320763,0.952547090734237,7.123722800053656,3
9,0.4126442208477346,0.8262506724045185,0.3892796088537152,0.841726618705036,0.8035337678194822,0.8056235011990408,0.957977285919263,7.147360300063156,3
10,0.398778777375152,0.8257127487896718,0.4972766387662727,0.815347721822542,0.7212390783819355,0.7256083241527481,0.9606680697254448,7.075736000086181,3
11,0.3478460491441026,0.8628294782140936,0.7881570446977226,0.7434052757793765,0.6444388944388945,0.6236256839779736,0.937371709708388,7.111167100025341,3
12,0.3891840355571974,0.842926304464766,0.4925375281335067,0.7889688249400479,0.7602278673707246,0.7696116519645931,0.9528681035861972,7.124397400068119,3
13,0.3427307341786852,0.8665949435180205,0.5539771394013501,0.7961630695443646,0.7133065347351062,0.7121932611350855,0.9682048588996872,7.128919899929315,3
14,0.3152093471154659,0.8827326519634212,0.4310632129188635,0.8369304556354916,0.7686281971996257,0.7801590321044118,0.9694007170018696,7.1143680000677705,3
15,0.3152032054243324,0.8757396449704142,0.7381860862086288,0.7482014388489209,0.6902145473574045,0.6898601052447205,0.957129510718513,7.0901589000131935,3
16,0.2751267661389129,0.8961807423345884,0.4954662469508264,0.8273381294964028,0.7463885321028179,0.7546153681598424,0.973687232828555,7.1397117000306025,3
17,0.2607935865185734,0.902097902097902,0.3368170882086102,0.8752997601918465,0.8769603412460555,0.8589275920682472,0.9742610072561833,7.110374999931082,3
18,0.3056718242495466,0.8886498117267349,0.4172394273521231,0.8129496402877698,0.7312449455306598,0.7486825867420736,0.9682826881062288,7.1514821000164375,3
19,0.3262786733777116,0.8692845615922539,0.3667599568835837,0.8441247002398081,0.7795577438434581,0.7921580182952939,0.9677412386684908,7.015489600016736,3
20,0.3020603495122461,0.884884346422808,0.6668814450270123,0.7769784172661871,0.7067892425035281,0.7103684171903799,0.9634472013355806,7.122745799948461,3
21,0.2482737939175561,0.900484131253362,0.419108218645199,0.8465227817745803,0.7940710083567226,0.8029677001145828,0.9729158711087766,7.175358399981633,3
22,0.2312602298760074,0.9139322216245294,0.2906054322668117,0.8848920863309353,0.8315731887160459,0.8440020380990917,0.9803282593654798,7.084379500010982,3
23,0.2393253431838324,0.916083916083916,0.3116574282233091,0.882494004796163,0.8234146805575376,0.8385388344848291,0.983848728113316,7.106865599984303,3
24,0.3180788390622978,0.8827326519634212,0.3882229588479161,0.8321342925659473,0.7687391973106258,0.7978438189901503,0.9751343988416376,7.078910099924542,3
25,0.2467789077322735,0.903711672942442,0.3877790971375484,0.8633093525179856,0.7924813281956139,0.8060265434943302,0.980821352930645,7.059592100093141,3
26,0.2185308728858051,0.9150080688542228,0.7226223523150103,0.8033573141486811,0.685643721358007,0.6595627139744786,0.975094179199754,7.067953599966131,3
27,0.2162454730724377,0.914470145239376,0.2735816781817795,0.8968824940047961,0.8735233020947307,0.8766424155032663,0.9810112164026342,7.098722700029612,3
28,0.204056830159947,0.9246906939214632,0.9028141535103892,0.7745803357314148,0.6530532959104388,0.6147335961217605,0.9623098627389058,7.12074740009848,3
29,0.2219616798107873,0.9176976869284562,0.4400569407238091,0.8369304556354916,0.7506184291898578,0.7547420027558438,0.97482211439521,7.07789730001241,3
30,0.1954760471937026,0.9230769230769232,0.3843263278774497,0.86810551558753,0.8312203669346526,0.8351154707199245,0.9778107071617848,7.094855500035919,3
31,0.1979003048122666,0.9257665411511564,0.4792239162412068,0.815347721822542,0.7577858649287221,0.7611937846327415,0.9762608726984414,7.112303099944256,3
32,0.2001057899386219,0.9289940828402368,0.4492707870095495,0.8561151079136691,0.8233472876330019,0.8287357319674956,0.9795264598647874,7.16035679995548,3
33,0.1772555690609427,0.9349112426035504,0.4254585062187138,0.8561151079136691,0.7757758114900972,0.7847492363407688,0.9815082521848584,7.105209199944511,3
34,0.1698939784231078,0.9467455621301776,0.458566635998962,0.8705035971223022,0.7923861852433282,0.8016600735287697,0.9797528532159326,7.156562700052746,3
35,0.2459392376552672,0.9042495965572888,0.4837599998648218,0.8465227817745803,0.7934406862978292,0.8010569402484055,0.9685556638632488,7.127445899997838,3
36,0.1741997792619476,0.9370629370629372,0.4117678543351751,0.8513189448441247,0.7891235748378606,0.7960942092886537,0.9746071987208996,7.120490400004201,3
37,0.1770239524010242,0.9332974717590102,0.4363830487469403,0.8561151079136691,0.780921459492888,0.7907923117899278,0.977738407608392,7.145269899978302,3
