epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds,inner_fold
47,0.1250743961550164,0.9573787959509856,0.6494744109797497,0.7904564315352697,0.8177789791494999,0.7891249537095777,0.9613939784314997,7.277689500013366,0
48,0.0980909664340646,0.9632392115077252,0.8423218194557609,0.7551867219917012,0.7825174442020354,0.7439546890115417,0.9553879008658206,7.285510600078851,0
49,0.0984461185585391,0.9659030367607884,0.5896074995678691,0.8236514522821576,0.8480820094525302,0.8224065496736422,0.965110786768185,7.335348399938084,0
50,0.095345834955835,0.97016515716569,0.528275619887001,0.8319502074688797,0.8514639360780111,0.834192202233076,0.9624172948106612,7.301681600045413,0
1,0.8392179641906933,0.6280454791553871,0.8119841003790498,0.68359375,0.6036273627362737,0.584269014134217,0.8792352776651132,7.319413400022313,1
2,0.6940234674268887,0.699512723335138,0.6109241440426558,0.73828125,0.6827572757275728,0.690933843007714,0.9321743135620548,7.253272999892943,1
3,0.6344751727277677,0.734163508391987,0.5922679854556918,0.791015625,0.739012901290129,0.7493992809630493,0.915719522606866,7.242871499969624,1
4,0.6199198323904532,0.7352463454250135,0.5563841219991446,0.767578125,0.6805340534053405,0.6627799099600581,0.9487785364774024,7.254784499993548,1
5,0.507379790900137,0.7845154304277207,0.4266175692901015,0.8359375,0.7824542454245424,0.7912526571708609,0.9559871856921998,7.2531011999817565,1
6,0.4763463878218522,0.8148348673524635,0.3860957194119692,0.853515625,0.8181728172817282,0.8314200574906963,0.9661759899926144,7.257328400039114,1
7,0.4479669257958127,0.8218733080671359,0.6157426444115117,0.796875,0.7013276327632764,0.6748483397190294,0.9448238726112343,7.286720099975355,1
8,0.4071653973720625,0.8413643746616134,0.8584157261939254,0.68359375,0.6084608460846085,0.6001403785834923,0.9613199061378676,7.246921400073916,1
9,0.3457502718706291,0.8608554412560909,0.7042725627834443,0.7265625,0.6502850285028502,0.6455223024882467,0.9667128619550596,7.304843400022946,1
10,0.3586948145449193,0.8581483486735246,0.2992328340187669,0.876953125,0.853090309030903,0.8610959687518047,0.9765294079614436,7.299538999912329,1
11,0.3500053377758508,0.8668110449377369,0.3311748448759317,0.859375,0.8465031503150314,0.8511502732744365,0.9759514218615668,7.289032699889503,1
12,0.3198632230194569,0.8754737412019491,0.3241838079993613,0.86328125,0.8016141614161416,0.8127184293923354,0.9851827110486872,7.297376599977724,1
13,0.3144716592369431,0.8776394152680022,0.2265205058502033,0.912109375,0.90472697269727,0.9036373638493672,0.9865426886842604,7.315434899996035,1
14,0.2927413023705733,0.8879263670817542,0.4186657696845941,0.826171875,0.7523522352235222,0.75710124405891,0.985918272558988,7.276219199993648,1
15,0.2805616439970106,0.8949648077964266,0.2057985963183455,0.92578125,0.9067491749174916,0.9151623947237107,0.9906869757056443,7.273715700022876,1
16,0.2397716845056464,0.9122902003248512,0.2481128777144476,0.8984375,0.8658205820582058,0.8814948758118527,0.9876325577194032,7.283139800070785,1
17,0.2689986097922374,0.8922577152138603,0.2192163763102144,0.90625,0.8765121512151214,0.8881791702837551,0.98791271158661,7.293261799961328,1
18,0.2637993569269526,0.9030860855441256,0.2400122455437667,0.896484375,0.8708895889588959,0.8810606401150102,0.9870458948162324,7.27510099997744,1
19,0.2665365731467669,0.8971304818624797,0.2869119630049681,0.880859375,0.8261431143114311,0.8414462228591796,0.9885921770925102,7.238583900034428,1
20,0.2444948828464014,0.905793178126692,0.4201359082944691,0.83203125,0.8506570657065707,0.824980046413491,0.977722969581318,7.250418300041929,1
21,0.2320903888507733,0.9047103410936654,0.1924754103529267,0.919921875,0.8936498649864987,0.9046507182527334,0.9919036789308168,7.277366800000891,1
22,0.1992113883423043,0.926367081754196,0.2663686509549734,0.8828125,0.8291899189918993,0.8439173450325265,0.9906612089651432,7.293567000073381,1
23,0.2070079792551111,0.9193286410395236,0.3702053929737303,0.86328125,0.8127047704770477,0.8307041207287513,0.9863179350716264,7.256809099926613,1
24,0.2156863959257061,0.92041147807255,0.3624534616028541,0.857421875,0.8160516051605161,0.8351198892754272,0.9926711838298012,7.257165299961343,1
25,0.2132228501887339,0.9209528965890632,0.1895571577042574,0.91796875,0.8877932793279327,0.9016626400466062,0.992222983383576,7.272232200019062,1
26,0.1968096482734391,0.9231185706551164,0.2300323079834925,0.90234375,0.864947494749475,0.8808034182232328,0.991914955207976,7.281775899929926,1
27,0.1868387839490165,0.926367081754196,0.2002744522760622,0.91015625,0.8771182118211821,0.892181248218495,0.9943334677390188,7.298922799993306,1
28,0.188463385508844,0.9231185706551164,0.2206295540963765,0.921875,0.8939528952895289,0.9084415354205376,0.9927778654916342,7.2484563998878,1
29,0.1928297949034133,0.930698429886302,0.2702858998163719,0.888671875,0.8409915991599161,0.8564401485103229,0.9913674329059328,7.227024599909782,1
30,0.1775489472110948,0.9371954520844612,0.164057774702087,0.931640625,0.9103855385538554,0.922452739513684,0.995087502775962,7.2354407999664545,1
31,0.1682289294539494,0.9388197076340012,0.2557830323057715,0.892578125,0.847085208520852,0.8639523068618423,0.992640577020648,7.231582899927162,1
32,0.173030958769608,0.9350297780184084,0.1515929900197079,0.9375,0.9277737773777378,0.9319813897787764,0.9949743427177798,7.279036300024018,1
33,0.1807160619374023,0.9317812669193286,0.2040191859123297,0.923828125,0.900991599159916,0.9126102330370623,0.9920119586562374,7.260516399983317,1
34,0.1743624373729899,0.9334055224688684,0.5048662803474144,0.82421875,0.745016501650165,0.7440201829736713,0.9837169819302216,7.277454299968667,1
35,0.1745633644207658,0.9334055224688684,0.155259896244388,0.92578125,0.9066996699669968,0.9150266113305656,0.9945207919554964,7.239234699984081,1
36,0.1758457224434882,0.9296155928532756,0.3709380517466343,0.861328125,0.811038103810381,0.8276103124486259,0.9888213058463728,7.243361500091851,1
37,0.1533513984763435,0.9404439631835408,0.19657608520356,0.9296875,0.916983198319832,0.9215679909719934,0.9905582201145376,7.275019000051543,1
38,0.1215473514959885,0.9561451001624256,0.192622735601617,0.919921875,0.8921872187218721,0.9036626419669306,0.9929072767814354,7.252336699981242,1
39,0.1491065339125293,0.9474824038982134,0.2409365939965937,0.8984375,0.8684983498349834,0.8811980773932673,0.9891319216224056,7.224509499967098,1
40,0.1708181366752016,0.936654033567948,0.4016700132924597,0.85546875,0.7935838583858384,0.8042389386435226,0.9877541442340968,7.276829099981114,1
41,0.1545185223826861,0.9453167298321604,0.2412299231218639,0.9140625,0.9093024302430244,0.9082618638965788,0.9894199661276636,7.265994200017303,1
42,0.1790412136136226,0.9361126150514348,0.1607190381837426,0.93359375,0.9134323432343234,0.9238197204615114,0.9949516377834962,7.245063800015487,1
43,0.1448487022586074,0.944775311315647,0.2374574322093394,0.9140625,0.8872862286228623,0.9013203225218072,0.992782763941277,7.262626099982299,1
44,0.1443716856228963,0.9469409853817,0.1791829150606645,0.927734375,0.9070687068706872,0.9159413507239594,0.9925200744816156,7.324196200002916,1
45,0.1426457871310312,0.9501894964807795,0.2024936082270869,0.912109375,0.8855370537053705,0.895743773951721,0.99154971554107,7.250318699982017,1
46,0.1478079432812199,0.942609637249594,0.3224571474456752,0.884765625,0.8722277227722772,0.8796202035907662,0.9896783670071018,7.301184299984015,1
47,0.1437272009740794,0.9436924742826204,0.1267840618847913,0.951171875,0.9461266126612662,0.9473359627998028,0.9960494357553972,7.291515400051139,1
48,0.1477033865971376,0.9463995668651868,0.1917154642724199,0.921875,0.8911431143114311,0.9043185993437644,0.9947800329827436,7.281643100082874,1
49,0.1333797603046887,0.9480238224147266,0.2162570631626295,0.900390625,0.870148514851485,0.8809671717058642,0.989321867969268,7.264783399994485,1
50,0.1317900686278237,0.951272333513806,0.2289884771889774,0.919921875,0.8921872187218721,0.906935588149538,0.990464619531006,7.238701299997047,1
1,0.8254413182899698,0.6200417536534447,1.468812057449909,0.45372460496614,0.3455284552845528,0.2292256142963514,0.8272966170851065,7.449897499987855,2
2,0.7056940494101331,0.6946764091858038,0.8178042706194635,0.6523702031602708,0.6357053515590101,0.6078514330332792,0.8823783107481598,7.311552200000733,2
3,0.6141069135735577,0.7364300626304802,0.6747590863139581,0.6884875846501128,0.6195032609666756,0.6317616414253849,0.9138929276379992,7.3882066999794915,2
4,0.5611493666510492,0.7729645093945721,0.6230575457787138,0.7358916478555305,0.7567557104142469,0.7244213223166511,0.9282209386522114,7.376483500003815,2
5,0.5120905271900472,0.785490605427975,0.9070852061031432,0.6501128668171557,0.6062881562881562,0.6031319516519819,0.9239155950610752,7.367201499990188,2
6,0.4735523615973478,0.8168058455114823,0.4519446582342109,0.8194130925507901,0.8096637779564609,0.8047719795071059,0.9537485609929828,7.342793799936771,2
7,0.4378887600963449,0.8324634655532359,0.5358155201237573,0.7855530474040632,0.7224023943536139,0.7363490185488472,0.9489190832581754,7.361426300019957,2
8,0.3828389298069701,0.8522964509394572,0.4395653239491293,0.8171557562076749,0.815697310819262,0.7973161536210643,0.9598022884264168,7.300221299985424,2
9,0.371154805190379,0.8549060542797495,0.8106397817050092,0.6997742663656885,0.6390541707614878,0.6406374763849674,0.938048014674396,7.354845799971372,2
10,0.3586568134313834,0.8543841336116911,0.6519949311562908,0.7742663656884876,0.6951413085559427,0.6996985795171055,0.9562747964207894,7.349996299948543,2
11,0.3118434673435752,0.8721294363256785,0.3832361103113295,0.8397291196388262,0.7847240835045713,0.7950119702283307,0.9553931783248072,7.298942600027658,2
12,0.3084807091067877,0.8768267223382046,0.4123824816911942,0.8397291196388262,0.8144152595372107,0.8280335405335405,0.9714742649931752,7.351772500085644,2
13,0.2814738484165613,0.8872651356993737,0.3124292774996289,0.8826185101580135,0.8468938920158432,0.8600407867612425,0.9768702137838255,7.304547299980186,2
14,0.2724290209548209,0.8924843423799582,0.3489923260214636,0.8555304740406321,0.873484916167843,0.8426823777940834,0.9789784873584834,7.354596100049093,2
15,0.2557466982675245,0.9044885177453028,0.3562393765013589,0.8600451467268623,0.797852824682093,0.8155863644087115,0.9742211992368692,7.343794399988837,2
16,0.2558328665497407,0.9065762004175364,0.2919318949126767,0.8871331828442438,0.8306262842848208,0.848811668057813,0.9821466739005844,7.315056400024332,2
17,0.2296323166821844,0.9112734864300628,0.3095455013602367,0.8826185101580135,0.8827064534381607,0.8675285538145614,0.9755647818474776,7.338219200028107,2
18,0.2218152607532533,0.9107515657620042,0.2740070154011653,0.8984198645598194,0.8498213168944876,0.8673106452393161,0.983388365699686,7.316942200064659,2
19,0.2116028003721247,0.9180584551148224,0.367013150897575,0.8645598194130926,0.8761309151553055,0.8530707445462206,0.9749247927534604,7.381449399981648,2
20,0.2243039487610281,0.9159707724425888,0.4137178451226473,0.8442437923250564,0.8058935644301498,0.8211777932492715,0.9738064177587156,7.391634800005704,2
21,0.2058830142083397,0.9164926931106472,0.6356378623681735,0.7855530474040632,0.7717770034843205,0.7792926460489186,0.9699205684637068,7.420667200000025,2
22,0.2191865232176223,0.9133611691022964,0.2441183367983751,0.90744920993228,0.9002233538818905,0.8942699416314931,0.9826212650085788,7.323043700074777,2
23,0.1934120359214213,0.9295407098121086,0.6049547488748623,0.7652370203160271,0.800579231067036,0.7561374001928008,0.9646342523755196,7.340453200042248,2
24,0.1852204614554168,0.9316283924843424,0.2677654191414336,0.8826185101580135,0.8633491170076536,0.8631638932679394,0.9803397622698,7.343044699984603,2
25,0.1831467088179698,0.9305845511482256,0.4659366218286985,0.8419864559819413,0.7625524881622443,0.7797199046621679,0.9770170668705918,7.340610799961723,2
26,0.2002702554326216,0.9227557411273486,0.2519726458238963,0.9142212189616252,0.9085767890645938,0.9007585377676672,0.98118418121059,7.38231260003522,2
27,0.1925984884384778,0.930062630480167,0.2179343740436885,0.9255079006772008,0.908411507191995,0.9102690848366738,0.9847631595406032,7.289802900049835,2
28,0.1740269337728277,0.9363256784968684,1.1324543945674477,0.6884875846501128,0.6440602757675928,0.6529348734154227,0.9608074048668716,7.362291300087236,2
29,0.1749029684819607,0.9352818371607516,0.3015474089785031,0.8893905191873589,0.8578292980732005,0.8665183310238285,0.9757600052622508,7.404983600019477,2
30,0.1589729685748544,0.9431106471816284,0.2401379545978176,0.9051918735891648,0.8697951100390124,0.8845499458934811,0.9848487039814794,7.41134319989942,2
31,0.154385912346815,0.9410229645093946,0.8816778499332969,0.7584650112866818,0.6996336996336997,0.7122642428034492,0.9676557513376394,7.403208800009452,2
32,0.1598131802236362,0.9420668058455116,0.2880018503062477,0.9142212189616252,0.8882500967866821,0.900750987356835,0.981245111612598,7.405215800041333,2
33,0.1344604397927545,0.9519832985386222,0.3316103719242135,0.8690744920993227,0.849867476696745,0.8531733660422187,0.9797683638303292,7.373573199962266,2
34,0.1523489196374546,0.94258872651357,0.272278538024217,0.9029345372460496,0.8719541975639538,0.8820731142712567,0.9832121374330915,7.344786699977703,2
35,0.1508699311001813,0.9446764091858038,0.2903185475924584,0.8893905191873589,0.8471782959587838,0.862769894370512,0.9809149896425176,7.374297200003639,2
36,0.1317300303432787,0.9488517745302714,0.2442269985717521,0.909706546275395,0.8761190029482712,0.8878658709860757,0.9829590082962943,7.348425399977714,2
37,0.1233329562614195,0.9545929018789144,0.2517041372677677,0.9164785553047404,0.88737752762143,0.8968434140798127,0.983588729904168,7.333061399986036,2
38,0.1400510444459437,0.9410229645093946,0.3789754366695578,0.8871331828442438,0.8545072813365496,0.871264179971304,0.9799549775473476,7.379091199953109,2
39,0.1497780200023989,0.947286012526096,0.4312558047322064,0.8577878103837472,0.8074376842669526,0.8262507246327294,0.9745476265389084,7.385303400107659,2
40,0.1109192539045357,0.963465553235908,0.3232975861911176,0.9006772009029346,0.862181720718306,0.8781312600890755,0.9813330632383908,7.386703399941325,2
41,0.1268679193203533,0.9556367432150312,0.2835982166773074,0.91196388261851,0.8765359301944669,0.8922260737798752,0.9846854067408364,7.337849000003189,2
42,0.1375867882296287,0.9509394572025052,0.4331571681269404,0.873589164785553,0.8171446439739123,0.8363293402468011,0.9781571006202217,7.333491299999878,2
43,0.1385837404333475,0.9498956158663884,0.2379769479717142,0.9187358916478556,0.9010214717531791,0.899882697318323,0.9850028360664712,7.368882899987511,2
44,0.121392171106657,0.9509394572025052,0.2725537963228355,0.9051918735891648,0.8781842818428185,0.8881334351922586,0.98145385489355,7.33738679997623,2
45,0.1192810905315681,0.9572025052192068,0.2595586351394384,0.90744920993228,0.8727940081598619,0.885506589490005,0.9836641310224392,7.311186900013126,2
46,0.1157842264792615,0.9561586638830898,0.2574804607520203,0.9051918735891648,0.8717278656303047,0.8806530200778472,0.986258146050186,7.339636499993503,2
47,0.1222194499629773,0.9545929018789144,0.2931711859454487,0.8961625282167043,0.8481119151850859,0.867979242979243,0.9854718261233651,7.339250599965453,2
48,0.1261500760695132,0.9493736951983298,0.2909869508666425,0.9006772009029346,0.8808928199172102,0.8845594932601136,0.980862103824689,7.361199699924327,2
49,0.1219813060248756,0.9545929018789144,0.2927535629366644,0.8984198645598194,0.8556314958753983,0.8744695013106033,0.9848354393998164,7.3140534000704065,2
50,0.1234223449715492,0.9504175365344468,0.3078107096687901,0.8939051918735892,0.8447898984484351,0.8629590674439006,0.9839009936653644,7.373751800041646,2
1,0.8475150988386217,0.6063372717508055,1.443251955257335,0.4788732394366197,0.3862145915856679,0.3107526818525873,0.8650810451927519,7.332771999994293,3
2,0.7141193172601317,0.6842105263157895,0.6591384436043215,0.7364185110663984,0.7676636411895088,0.7409356610946206,0.911997079854568,7.248779500019737,3
3,0.6564822403752074,0.7110633727175081,0.5881072673459408,0.7605633802816901,0.77460743892998,0.7552005634899671,0.92809687925928,7.319854700006545,3
4,0.5762803296205437,0.7588614393125671,0.5377489185069408,0.7706237424547284,0.7520649845778741,0.7377492634296372,0.943710611758438,7.327085700002499,3
5,0.5291330815642016,0.7808807733619764,0.8219778851101875,0.6559356136820925,0.6545045557747294,0.6197433357712104,0.9336750748900072,7.267246800009161,3
6,0.5042216800849496,0.7851772287862513,0.4060614166005516,0.8289738430583501,0.846913646441529,0.8309987181944245,0.9590551581797864,7.320731000043452,3
7,0.4753881652232271,0.8029001074113856,0.3977065175112104,0.8470824949698189,0.8339546394778207,0.8429086338111476,0.964780617010054,7.328193100052886,3
8,0.4163470660705443,0.8394199785177229,0.4870928949273568,0.7907444668008048,0.8004230776587216,0.7845393725386014,0.9601930867894372,7.266153799952008,3
9,0.3959557683748282,0.841031149301826,0.4398761896615177,0.8269617706237424,0.832197485991216,0.8207161981258366,0.9696175532155672,7.290628799935803,3
10,0.3847345609926128,0.8490870032223415,0.7322735249784436,0.7243460764587525,0.6782573264113276,0.6638915978692931,0.972061990345236,7.314300199970603,3
11,0.3744204316116173,0.8523093447905478,0.2616822847298213,0.9134808853118712,0.9102153829945544,0.906665805572403,0.9864430220389218,7.346727100084536,3
12,0.3117344047149961,0.8748657357679914,0.5328111837672396,0.7625754527162978,0.7283437260621545,0.6957540599201099,0.9801514663050463,7.313250699895434,3
13,0.3050217819905306,0.8813104189044039,0.5820893169993486,0.778672032193159,0.7595650261237049,0.7372719093038902,0.978699892925532,7.298198800068349,3
14,0.3054934404270221,0.8807733619763695,0.2585787916297404,0.8993963782696177,0.9060212921600038,0.8957232012009321,0.987611091528338,7.2940211000386626,3
15,0.294652039187167,0.8796992481203008,0.3004883527905648,0.8913480885311871,0.8959563834620626,0.8863749962157762,0.9869708673733708,7.324829799938016,3
16,0.2884365869836059,0.8909774436090225,0.2738883774465238,0.9074446680080482,0.904052490100334,0.8989382432370204,0.9892229393200678,7.262149299960583,3
17,0.2624856263847279,0.9044038668098818,0.2492636832552896,0.9054325955734408,0.9202293392582392,0.9074878541114724,0.9896327077660556,7.31409789994359,3
18,0.2453294036595829,0.9001074113856069,0.4281459662208794,0.8309859154929577,0.825533848250795,0.8161365508287363,0.9847712693717434,7.32137799996417,3
19,0.2374924838094783,0.9146079484425348,0.2007025130377928,0.937625754527163,0.940143118332874,0.9341440084075427,0.9926839432381972,7.305976800038479,3
20,0.2436683456444458,0.9022556390977444,0.2397678492279719,0.9014084507042254,0.894440195795311,0.8942365136261948,0.988702612365702,7.31573169992771,3
21,0.2478235978893255,0.9049409237379162,0.2046620630372458,0.93158953722334,0.925992765067889,0.9283414511035994,0.993205561494138,7.331803299952298,3
22,0.221945158328969,0.9140708915145004,0.1586083162058767,0.943661971830986,0.945086445116076,0.9420604002016154,0.9938881819312408,7.263260299921967,3
23,0.253706821085431,0.9033297529538132,0.1796540279293683,0.943661971830986,0.9397474138896024,0.9390022137887412,0.9913699813616456,7.314267400070094,3
24,0.2137764105863397,0.9210526315789472,0.2016674585835315,0.9275653923541248,0.9324626267814148,0.9246708218388456,0.9923455603192044,7.259727600030601,3
25,0.1990268150410513,0.9264232008592912,0.1805774986264211,0.9396378269617708,0.9420822895923148,0.938698239187526,0.9917003241012728,7.316643300000578,3
26,0.213397050150355,0.9189044038668098,0.1880926775560532,0.9396378269617708,0.943704928652482,0.9383973769857809,0.9915058177540516,7.323940300033428,3
27,0.1880261517548983,0.9291084854994628,0.1501796206747981,0.9617706237424548,0.9625648546099724,0.9593358136128988,0.9936499971982437,7.243898299988359,3
28,0.172649746838753,0.9377013963480128,0.1877312250060574,0.943661971830986,0.9477245269967944,0.942174669756504,0.9926614531545797,7.253702500020154,3
29,0.2164162928128473,0.9210526315789472,0.152618211639719,0.9496981891348087,0.9489514616136902,0.9479465576101308,0.9932496577844252,7.316323200007901,3
30,0.2020310140770052,0.9269602577873256,0.266141638763144,0.8993963782696177,0.8939195403055704,0.8905720432474157,0.9896504200698152,7.24354629998561,3
31,0.1920404182917065,0.9317937701396348,0.1795812276542426,0.9336016096579476,0.9370028806154678,0.9304049333719584,0.9929745432417482,7.267999600037001,3
32,0.1959819259756233,0.9178302900107412,0.1707917583330536,0.9537223340040242,0.9547297812118152,0.951292322781228,0.9930632592841552,7.291850200039335,3
33,0.1923217371378242,0.9328678839957036,0.1494300185179926,0.9678068410462776,0.9681205512645766,0.9654672694926548,0.9933660333842784,7.268304400029592,3
34,0.196374492637741,0.9226638023630503,0.1551370219265671,0.9496981891348087,0.9492236260009802,0.9467431619610952,0.9935427553079268,7.316530099953525,3
35,0.1530811406680003,0.9387755102040816,0.1559933735698581,0.9496981891348087,0.9509823472547926,0.946487976659666,0.9933984834920538,7.269521000096574,3
36,0.1484532055998207,0.9462943071965628,0.2492536358400369,0.93158953722334,0.939591421052417,0.9305967143365518,0.9907791856062892,7.351986899971962,3
37,0.178562766819328,0.9339419978517725,0.1922482804280951,0.93158953722334,0.9254587835568812,0.9257517738811112,0.9921885652237664,7.254551199963316,3
38,0.1602800947751061,0.945220193340494,0.1830341096895314,0.9396378269617708,0.9322784141344874,0.9363047536029746,0.992249714701936,7.305179600021802,3
39,0.1658435731798122,0.9468313641245972,0.1680583795551323,0.9496981891348087,0.9515215023975864,0.9487240430206144,0.9918110670086878,7.258262099931017,3
