epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,1.0612804915748582,0.47962226640159045,2.05673034069213,0.39545454545454545,0.3333333333333333,0.18892508143322476,0.7634992418481005,7.782702399999835
2,0.906050702568077,0.5825049701789264,1.4945379316806793,0.4409090909090909,0.41808628289594374,0.34194035458981964,0.8279481369129017,7.722290000063367
3,0.8293437084431202,0.6361829025844931,1.1804036443883723,0.49318181818181817,0.5202551483036412,0.43694313289369285,0.8531359898381474,7.734821999911219
4,0.7834116239433971,0.6739562624254473,0.9573490083217621,0.5636363636363636,0.5313552526062549,0.5111122668330906,0.8807672241971733,7.723716799984686
5,0.6991936714938336,0.7122266401590457,1.1239346929571845,0.5318181818181819,0.5680152627744495,0.49028605130584363,0.8958474541928064,7.754846900003031
6,0.65551163247281,0.7420477137176938,0.7310843627561222,0.7022727272727273,0.651952660240787,0.6445836557406149,0.9144399899019406,7.7617307000327855
7,0.5943675000909309,0.7634194831013916,0.6391007791865956,0.7181818181818181,0.7289500028827356,0.6834905102852596,0.9294825156746,7.713895299937576
8,0.5672031300916349,0.7564612326043738,0.5635620076547969,0.7454545454545455,0.6842036574052236,0.6732481446236424,0.9289947932010248,7.734722000081092
9,0.5387503234576989,0.7852882703777336,0.48963726000352337,0.8136363636363636,0.7360661666430807,0.7402470303233661,0.93355381740535,7.803197499946691
10,0.4948938519177333,0.808648111332008,0.39636402346871114,0.8522727272727273,0.7836973442143497,0.7970711902158817,0.9417591353578777,7.742360999924131
11,0.48621221559185157,0.8131212723658051,0.48717512163248927,0.7954545454545454,0.7678024644768359,0.741702000176227,0.9472798678032778,7.719343200093135
12,0.4495204589357433,0.8240556660039762,0.4217105372385545,0.8318181818181818,0.7961329412812973,0.7769175874439033,0.9512638040957716,7.7484545999905095
13,0.44891931196567314,0.8374751491053678,0.4670407609506087,0.8022727272727272,0.7386506701049841,0.7353723117932288,0.9430056256115183,7.7148870000382885
14,0.4181101519473741,0.8429423459244533,0.5620087471875277,0.7977272727272727,0.8092373329978878,0.7532004248394673,0.9462685432818545,7.7448472999967635
15,0.4225621676113212,0.8404572564612326,0.487962960655039,0.8113636363636364,0.8034540413331865,0.7630328712015709,0.9494832830256948,7.703901699976996
16,0.3732032013934839,0.856858846918489,0.3822567937048999,0.8568181818181818,0.7978652032852702,0.7969985364187387,0.9491608950472578,7.705567799974233
17,0.3574052727957132,0.8737574552683897,0.3798491748896512,0.8431818181818181,0.7908622524123256,0.7889463467660532,0.9558224973270204,7.724310199962929
18,0.3489507459859488,0.8702783300198808,0.40705364834178576,0.8181818181818182,0.7803837707229376,0.7625311870527959,0.9494152296620335,7.692020099959336
19,0.35473526729859606,0.8628230616302187,0.4455445110797882,0.8272727272727273,0.8370426277969086,0.7799367976433156,0.9548821303857536,7.683454900048673
20,0.3055172471651737,0.8876739562624254,0.36038197658278726,0.8545454545454545,0.8169876985811699,0.7973601988022457,0.9589742096424333,7.740478500025347
21,0.30753366770611607,0.8921471172962226,0.42010651935230603,0.8363636363636363,0.8216042685451619,0.7829182528108684,0.9569484907567496,7.732922499999404
22,0.3003422889273399,0.8916500994035785,0.34380800276994705,0.865909090909091,0.844552940128203,0.819743935309973,0.9615438014691331,7.677401299937628
23,0.3141851914272631,0.8836978131212724,0.31823441494594923,0.8772727272727273,0.8445256851738289,0.8307846301539478,0.9675115760899317,7.706917400006205
24,0.2677731757491057,0.9010934393638171,0.292854151671583,0.8772727272727273,0.8452563276045515,0.8314489852289836,0.9661285376516031,7.704192899982445
25,0.28565116786577593,0.8921471172962226,0.3441650176590139,0.8909090909090909,0.8172314207693235,0.8348243317023636,0.9589798223555359,7.706313900067471
26,0.2633610862505365,0.9035785288270378,0.3992604372176257,0.85,0.8423389992190408,0.8036268774607017,0.9588922505393883,7.725180400069803
27,0.2367031364507277,0.9125248508946322,0.38663221218369226,0.8704545454545455,0.8797590033072838,0.8291526807092344,0.9657643241180359,7.68110190005973
28,0.2849426107336702,0.897117296222664,0.2762725317004052,0.9022727272727272,0.8292382764386161,0.8432303678189235,0.9698899936108543,7.767384200007655
29,0.2457809924012861,0.9040755467196819,0.2965800053016706,0.8818181818181818,0.8344963860978768,0.8305745561549239,0.9691818621168397,7.749496500007808
30,0.2434933701637488,0.911530815109344,0.2981595356356014,0.8863636363636364,0.8821018811159855,0.8448590855734471,0.9749487850664327,7.7192026999546215
31,0.24430074385750603,0.9120278330019881,0.300343781709671,0.875,0.8593932627849323,0.8322627445690268,0.9729612257014253,7.723559700069018
32,0.24067573652234275,0.9120278330019881,0.3559543150392446,0.8795454545454545,0.8294217232469037,0.8286064983142856,0.959566919166919,7.688740700017661
33,0.23377812910032555,0.9174950298210736,0.334503454410217,0.865909090909091,0.8489367947125389,0.8236043417861599,0.9695269138300501,7.747531200060621
34,0.22758404297335721,0.9130218687872763,0.2820197798989036,0.9045454545454545,0.847571950458879,0.8532959910557549,0.9708058015636508,7.724260099930689
35,0.20900580048501846,0.9199801192842942,0.26913471709598197,0.8931818181818182,0.8732576484215713,0.8501695478386138,0.9766776494547905,7.695993699948303
36,0.23321367764686257,0.9160039761431411,0.39207839464599437,0.8568181818181818,0.8545329706327865,0.8098054131037445,0.9728520880820084,7.726184400031343
37,0.18926313202494893,0.9324055666003976,0.2957363445650448,0.8977272727272727,0.8632283493456191,0.8633531092067678,0.9726544555643014,7.698110800003633
