epoch,train_loss,train_accuracy,epoch_seconds
1,0.9300444644658133,0.5711775043936731,8.177900899900123
2,0.808024220286438,0.6441124780316344,8.162949499906972
3,0.730813518559367,0.6902460456942003,8.048891300102696
4,0.7283878011108492,0.6920035149384886,8.047483499860391
5,0.676515604521562,0.7148506151142355,8.132758300052956
6,0.652936046383293,0.7196836555360281,8.077324699843302
7,0.6379946639961015,0.7385764499121266,8.07811259990558
8,0.650769116170377,0.734182776801406,8.056218800134957
9,0.6364542591550857,0.7376977152899824,8.097184600075707
10,0.5992029246420768,0.7570298769771528,8.050093399826437
11,0.5803744881978563,0.7662565905096661,8.078214899869636
12,0.5841338861281926,0.7631810193321616,8.058485500048846
13,0.5559343532225369,0.7838312829525483,8.078859500121325
14,0.5359074923296595,0.7807557117750439,8.065886200172827
15,0.530834771784412,0.7847100175746925,8.020188299939036
16,0.4946343940674525,0.8031634446397188,8.056794800097123
17,0.4730000994536495,0.8163444639718805,8.027687800116837
18,0.4594197227424813,0.820298769771529,8.078443399863318
19,0.4556989379109314,0.8295254833040422,8.031413200078532
20,0.4551330174209782,0.8229349736379613,8.033835100010037
21,0.3960708890941734,0.8453427065026362,8.095227299956605
22,0.4152089546979626,0.8453427065026362,8.050827799830586
23,0.4116189309079953,0.8352372583479789,8.07731349999085
24,0.39998795445648355,0.8431458699472759,8.04496859991923
25,0.383911101072241,0.8563268892794376,8.08026949991472
26,0.38154607361775084,0.8550087873462214,8.126281999982893
27,0.34547902656774737,0.8721441124780316,8.04634919995442
28,0.3940718326920575,0.8484182776801406,8.097973699914292
29,0.3975919553574653,0.8475395430579965,8.063857199857011
30,0.3721233558151969,0.8510544815465729,8.087976699927822
31,0.3709736718863301,0.8659929701230229,8.087200199952349
32,0.33720189233446374,0.8642355008787346,8.09438810008578
33,0.34753584720338376,0.8607205623901582,8.100552899995819
34,0.3327812809097746,0.8739015817223199,8.067671400029212
35,0.3484607266625537,0.867311072056239,8.091189400060102
36,0.32486866910815865,0.8721441124780316,8.09064959990792
37,0.30795364411832576,0.8787346221441125,8.092860299861059
38,0.3414989896315053,0.8686291739894552,8.05487270001322
39,0.3134430317970906,0.8884007029876977,8.074238100089133
40,0.6370048635035281,0.7636203866432337,8.043451000005007
41,0.4666810498191518,0.8084358523725835,8.099799500079826
42,0.38371250206221597,0.8580843585237259,8.044190699933097
43,0.3673100381408718,0.8589630931458699,8.042078300146386
44,0.3512165023174353,0.8620386643233744,8.02108579990454
45,0.31491950976618144,0.8835676625659051,8.027473699999973
