class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.9351432880844646,0.884450784593438,0.9807174887892377,0.9090909090909091,0.9764263735982549,701
1,glioma,0.9702062643239114,0.9694656488549618,0.9759407772979642,0.96983581519664,0.9949343304246272,1310
2,pituitary,0.9436913451511991,0.9836956521739131,0.9731476877175534,0.9632783395423098,0.9935571746697512,920
