class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.8614285714285714,0.8601997146932953,0.9565022421524664,0.860813704496788,0.9763867121280938,701
1,glioma,0.9621152328334649,0.9305343511450381,0.9703886489821099,0.9460613116026387,0.9908420492486496,1310
2,pituitary,0.8952282157676349,0.9380434782608695,0.9497762307309796,0.916135881104034,0.9880748275787518,920
