epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,0.3726865516912691,0.8650707290533188,0.3377082497706198,0.8898488120950324,0.8813351980003583,0.8708978242501156,0.9594572110910828,12.148036800092086
2,0.12079340796127218,0.9597388465723613,0.27940074751982324,0.9071274298056156,0.8960763658932462,0.887705242499763,0.9724528375658652,11.986993699800223
3,0.08190243739038867,0.9744287268770403,0.36607096435114456,0.91792656587473,0.8908249508224201,0.8936520857067767,0.9612567746901785,11.982690500095487
4,0.05539089584798107,0.9820457018498367,0.4240547604264541,0.9006479481641468,0.880198320813661,0.8768834679625398,0.9649468056078424,12.031288800062612
5,0.03916514212806771,0.9902067464635473,0.3739565302003462,0.9157667386609071,0.9080715869992609,0.9001728928342096,0.9695131497139161,12.008925399975851
6,0.030212417552987432,0.9907508161044614,0.43980141642288967,0.9157667386609071,0.9077111431383923,0.8994177392152579,0.962699787078071,12.018651999998838
7,0.034260208838567605,0.9918389553862894,0.33864331064725606,0.9222462203023758,0.9079573186263473,0.9029686511979809,0.9732564455318351,11.996016799937934
8,0.027473101957870387,0.9934711643090316,0.23475477473682585,0.937365010799136,0.915934521921615,0.9183425845374869,0.9833999376754424,11.983871800126508
9,0.02561212207268725,0.9934711643090316,0.26036982499460287,0.9200863930885529,0.8940456098430755,0.8947775763898198,0.9846603940253189,11.99824419990182
10,0.023987898394319515,0.9929270946681176,0.30111619443899185,0.9136069114470843,0.9049563222017533,0.8956513549577334,0.9772086660495974,11.98804789991118
11,0.04076582930325424,0.985310119695321,0.3452462064997156,0.91792656587473,0.9014717393936108,0.8973170520666915,0.9723555131428817,12.03438249998726
12,0.018339388217154782,0.9956474428726877,0.21631942258003223,0.9352051835853131,0.9222793198895443,0.9179576538067105,0.9875678660235976,11.973201399901882
13,0.010249751952646038,0.9972796517954298,0.29819534501359046,0.9416846652267818,0.92715013253707,0.9250377224515155,0.9761956093453573,11.969397000037134
14,0.006288580351708795,1.0,0.4335916732350786,0.937365010799136,0.9201987152203172,0.9185578351040933,0.9617541744814723,11.956829100148752
15,0.006224104597499763,0.998911860718172,0.512766513608663,0.8920086393088553,0.8907719250386327,0.8754718296505847,0.9628259247565037,11.973226599860936
16,0.016269271209292818,0.9951033732317737,0.42160288566091825,0.9200863930885529,0.9008329101678584,0.8998513385623421,0.9692371394641542,12.025622700108215
17,0.019125567322497594,0.9934711643090316,0.23937996017915594,0.9395248380129589,0.9285098494845597,0.924600330565104,0.9834510067070431,12.006885300157592
18,0.013560494279308534,0.9945593035908596,0.6852247380757762,0.8984881209503239,0.8895763250831129,0.8790078602739454,0.9461472280205788,12.054255499970168
19,0.01839947842377703,0.9945593035908596,0.5361176039820216,0.8704103671706264,0.8759720343769223,0.8562368656218552,0.9703800469368807,12.03850070014596
20,0.010218912153378112,0.9983677910772579,0.37834590449318484,0.937365010799136,0.9222559841623816,0.9196067989171438,0.9720967429482289,12.004655299941078
21,0.006962084849856559,0.9983677910772579,0.4423368066205683,0.937365010799136,0.9175259527796631,0.919039932345905,0.9623453490203658,12.03094740002416
22,0.015147981426949179,0.9967355821545157,0.38388233966172075,0.9244060475161987,0.9141057897253778,0.9071170604511615,0.97459473073949,12.014616300119087
23,0.016829420188674955,0.9961915125136017,0.4319776431540925,0.9308855291576674,0.9180006650134455,0.9132393139090272,0.9702782859915162,12.07873829989694
24,0.010572222086283762,0.9972796517954298,0.49483822475555334,0.91792656587473,0.9070723139126401,0.8996218429322692,0.9664308379591708,11.96932839998044
25,0.015134132151026785,0.9956474428726877,0.5414429767246284,0.9222462203023758,0.9000886867189584,0.8986900089225012,0.9595519400063618,12.00253549986519
26,0.00466589768284423,0.9983677910772579,0.4332492461081749,0.9157667386609071,0.9087924747209984,0.8995489239427935,0.9754995680717323,11.987283200025558
27,0.002433379904303185,1.0,0.4378037121435563,0.9071274298056156,0.9014218907745545,0.8905268252239815,0.9748949585584978,12.009930799948052
28,0.0045654840807413215,0.9983677910772579,0.6566837970303143,0.9200863930885529,0.9037607222462336,0.900924951747209,0.9507770382653332,11.997737600002438
29,0.0017198052536493513,1.0,0.5164615424189388,0.91792656587473,0.9064568204140503,0.8989948937719126,0.9648472822981381,12.026751699857414
30,0.004312371737350303,0.998911860718172,0.560535419307775,0.9006479481641468,0.8934124776023581,0.8828531704617048,0.9680148223690997,12.010557599831372
31,0.0038663745452158387,0.998911860718172,0.5774020646565952,0.9200863930885529,0.9118844037913435,0.904047219579275,0.9568848692470816,12.039767200127244
32,0.005034733074058508,0.998911860718172,0.515711318994032,0.9200863930885529,0.9068993227709039,0.9010892418904569,0.9623758804280421,12.03963220003061
33,0.002684590960037008,0.999455930359086,0.43947123091597967,0.9330453563714903,0.9146890733470389,0.9151377977363994,0.9689341249698852,12.011310799978673
34,0.002943111017855113,0.999455930359086,0.46787454017158064,0.9287257019438445,0.9108762565549564,0.9083735605977221,0.9666578370464173,11.977896500146016
35,0.003227626318588318,0.999455930359086,0.5190954960404066,0.9222462203023758,0.9123269061481972,0.9063523140455078,0.9653393463202491,11.99496280006133
36,0.004116465060153856,0.999455930359086,0.5539725010158006,0.9222462203023758,0.9052845561856931,0.9013723327622062,0.9584386647682966,12.046651100041345
37,0.004561459406860344,0.9983677910772579,0.5013768949022354,0.9136069114470843,0.8972984787406596,0.8926814197950081,0.967949352265391,11.974091300042346
38,0.002771670762241754,0.999455930359086,0.5757341804495707,0.9157667386609071,0.8946023805728428,0.891565056178464,0.9659876690093272,12.02140250010416
39,0.004704433505223726,0.998911860718172,0.6906657402904232,0.8876889848812095,0.8742107895418693,0.8656306446735299,0.9519888753531145,11.963178100064397
40,0.01884921309583789,0.9940152339499456,0.6319978705605412,0.8876889848812095,0.8828445703624214,0.8683067441625059,0.9646144106219446,11.974445900181308
41,0.060964435955126475,0.9787812840043526,0.5438721934149701,0.8941684665226782,0.8795917014648372,0.8720889318217381,0.9661187533676253,12.00714990007691
42,0.01619581315787793,0.9951033732317737,0.5470181348995067,0.9114470842332614,0.8961350886620685,0.8899512281377041,0.9654042483779218,12.07525260001421
43,0.006161673633195257,0.9983677910772579,0.4230913729760604,0.9092872570194385,0.8897315679253168,0.884990726363009,0.9730533195854102,11.934018999803811
44,0.0059194207010067135,0.9983677910772579,0.5186923645411557,0.9136069114470843,0.8975535283783805,0.8916097634753952,0.9658510590946455,11.92683619982563
45,0.004445586422198859,0.999455930359086,0.488426888091027,0.9222462203023758,0.9055396058234143,0.9016821750033418,0.9692094140693158,11.976141300052404
46,0.003539719991727962,0.998911860718172,0.4788075129592341,0.9287257019438445,0.9114917500535462,0.9086352244246981,0.9686184175855003,11.917269899975508
47,0.0014407880725337788,1.0,0.4577414097253774,0.9352051835853131,0.9201166567243323,0.9170147591200223,0.9704570431414679,11.998392699984834
48,0.006519325485114025,0.9978237214363439,0.47392941100844266,0.91792656587473,0.899774914312415,0.8952664507596242,0.9673452087040667,12.229997700080276
49,0.0009006078563269808,1.0,0.5210651439316373,0.9244060475161987,0.9073184894005949,0.9034125042963713,0.9617315543184297,11.938908099895343
50,0.0008072189335780719,1.0,0.4593238485681738,0.9265658747300216,0.9037518480964675,0.9027440548549368,0.9678977523493754,11.987525400007144
