class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.9428571428571428,0.8048780487804879,0.9735099337748344,0.868421052631579,0.9825553222419641,82
1,glioma,0.9204545454545454,0.9101123595505618,0.9513888888888888,0.9152542372881356,0.9883739076154806,89
2,pituitary,0.8266666666666667,1.0,0.9239766081871345,0.9051094890510949,0.9963214487832485,62
