class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.8803030303030303,0.8288159771754636,0.9645739910313902,0.8537839823659075,0.9740019063093722,701
1,glioma,0.9509493670886076,0.917557251908397,0.9617520049352252,0.933954933954934,0.9890822270674496,1310
2,pituitary,0.8778550148957299,0.9608695652173913,0.938836399801094,0.9174883238194084,0.9882575184312368,920
