epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,1.0553280501752287,0.4875675675675676,1.429387069042818,0.38477366255144035,0.3333333333333333,0.18524021792966816,0.6704773769385803,6.953440700192004
2,0.9242351204640157,0.5837837837837838,0.9026359800448633,0.6172839506172839,0.5930350308908183,0.5996831953303386,0.8343488073827036,6.924574100179598
3,0.812363369851499,0.6637837837837838,0.8180608793541237,0.6399176954732511,0.6130768469003763,0.6148214571432088,0.8613851195848508,6.837857000064105
4,0.7774377603144259,0.6827027027027027,0.7987529780148479,0.6481481481481481,0.6242285281659096,0.6355858782759367,0.8759900192529525,6.877089699963108
5,0.6780088461734153,0.725945945945946,1.129097141110848,0.51440329218107,0.47312786307093707,0.4345803509166462,0.845913092569203,6.913584700087085
6,0.6670245365194373,0.7443243243243243,0.6500970169349953,0.7407407407407407,0.721456101176215,0.7292620214056238,0.9015273475462005,6.851030400022864
7,0.6179299265629536,0.7464864864864865,0.5983218788610074,0.7818930041152263,0.777911707204876,0.779702333809901,0.9292760385613543,6.879036400001496
8,0.5774031816302119,0.774054054054054,0.6462413813351604,0.7222222222222222,0.7043552220497192,0.7131929314935851,0.9180154682787003,6.904500300064683
9,0.540330820921305,0.7897297297297298,0.5500727124174927,0.8024691358024691,0.8081703339530665,0.8022969485904459,0.926130244264451,6.910361699992791
10,0.52330083009359,0.7913513513513514,0.49684852337150415,0.8189300411522634,0.8273394923300046,0.8187916483569994,0.9430988441908945,6.8376658000051975
11,0.5284781875481477,0.8032432432432433,0.47607961113070263,0.8374485596707819,0.8336368907289211,0.83507308586573,0.9422924105407687,6.896707100095227
12,0.5084617030942762,0.7994594594594595,0.5070161323979068,0.7839506172839507,0.7956892613676295,0.7836725042175776,0.9435199816217951,6.907019899925217
13,0.451330207167445,0.8335135135135135,0.5048963420185042,0.7901234567901234,0.7890504507439992,0.7886520109958833,0.9403723622643533,6.879007600015029
14,0.441361936363014,0.8367567567567568,0.5128753597353711,0.8004115226337448,0.8017744650809168,0.7980388023140118,0.944354944175038,6.862740400014445
