evaluation_level,samples_mean,samples_std,samples_min,samples_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,weighted_precision_mean,weighted_precision_std,weighted_precision_min,weighted_precision_max,weighted_recall_mean,weighted_recall_std,weighted_recall_min,weighted_recall_max,weighted_f1_mean,weighted_f1_std,weighted_f1_min,weighted_f1_max,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,macro_roc_auc_ovr_min,macro_roc_auc_ovr_max,weighted_roc_auc_ovr_mean,weighted_roc_auc_ovr_std,weighted_roc_auc_ovr_min,weighted_roc_auc_ovr_max,matthews_correlation_coefficient_mean,matthews_correlation_coefficient_std,matthews_correlation_coefficient_min,matthews_correlation_coefficient_max,cohen_kappa_mean,cohen_kappa_std,cohen_kappa_min,cohen_kappa_max,negative_log_likelihood_mean,negative_log_likelihood_std,negative_log_likelihood_min,negative_log_likelihood_max,multiclass_brier_score_mean,multiclass_brier_score_std,multiclass_brier_score_min,multiclass_brier_score_max,expected_calibration_error_10_bins_mean,expected_calibration_error_10_bins_std,expected_calibration_error_10_bins_min,expected_calibration_error_10_bins_max
patient_level,46.6,0.5477225575051667,46,47,0.944218316373728,0.011672015019861216,0.9347826086956522,0.9574468085106383,0.9439648139957738,0.015456489537297549,0.9285714285714285,0.9649122807017544,0.9506579356888955,0.012666234965726223,0.9338624338624338,0.9649122807017544,0.9439648139957738,0.015456489537297549,0.9285714285714285,0.9649122807017544,0.9442006196848901,0.01377208890251279,0.9317034521788342,0.9629629629629629,0.9486275857698517,0.011101251706793923,0.9369565217391305,0.9610983981693364,0.944218316373728,0.011672015019861216,0.9347826086956522,0.9574468085106383,0.9434044228499341,0.01194990703056712,0.93380341725969,0.9565217391304348,0.9938039135707812,0.005652176513024705,0.9841501011759632,0.9979184289529117,0.9934614901607868,0.005433079277189946,0.9843989695191089,0.9979768336334733,0.9175398831325419,0.017734099628120316,0.8989919978784658,0.9375141516910336,0.9147142319184445,0.017946346355399576,0.8983050847457628,0.9355723098012337,0.19570433662447445,0.1255601587288707,0.10204051576732827,0.36136436780760267,0.08830110183489262,0.03174768435253724,0.06137710234852159,0.1317667648177222,0.05277210273904772,0.015236422062299334,0.034903468166748275,0.07544195387868528
slice_level,586.2,67.86530777945386,479,655,0.952638260124632,0.015531716034745102,0.9311064718162839,0.9685314685314685,0.9461933155959583,0.01365453923123963,0.9329407540552078,0.9667335410219363,0.9499676734344187,0.021380572542897287,0.9179802405498282,0.9705709876543209,0.9461933155959583,0.01365453923123963,0.9329407540552078,0.9667335410219363,0.9458503905564255,0.016464853797201483,0.9235478867662775,0.9606794433714653,0.9562845806360434,0.012575131298023923,0.9372452865721111,0.9688484200984201,0.952638260124632,0.015531716034745102,0.9311064718162839,0.9685314685314685,0.9526214939401996,0.014952815310366848,0.9325128445278182,0.9679543454614024,0.991951053797308,0.005118958049965452,0.9847003291570721,0.9989597711065102,0.992750958882571,0.004631873317266659,0.986048608762327,0.9991097217999392,0.9279622685652452,0.021951995368878312,0.8959031623893268,0.9506896938233265,0.9262946439016805,0.02279738639430166,0.8942265226643112,0.9501510574018127,0.30279450514349515,0.18737756005288309,0.08795655990392585,0.5946045160041147,0.08294627486006584,0.029266854405403202,0.04727934282515679,0.11820606276703269,0.03650973587443466,0.011905032364189374,0.022834314445867927,0.049216907751254944
