epoch,train_loss,train_accuracy,epoch_seconds
1,0.5477859407928648,0.7787197965239508,11.893721699947491
2,0.2119954428957296,0.9253921153030945,11.795648399973288
3,0.12395361426549728,0.956761339550657,11.799281799932942
4,0.08772941490523943,0.9745654938533277,11.869291399838403
5,0.061502828515020654,0.9805002119542179,11.914701499976218
6,0.05972032666667481,0.9805002119542179,11.864054900128394
7,0.04451595664327556,0.9847392963119966,11.841705300146714
8,0.033789946874125926,0.9881305637982196,11.885707999812439
9,0.030304996628786433,0.9910979228486647,11.839353599818423
10,0.021263221735170253,0.993217465027554,11.791141199879348
11,0.02471586472531303,0.9927935565917761,11.82541640009731
12,0.017499809523498788,0.9953370072064434,11.91699400008656
13,0.014484852223647992,0.996608732513777,11.89613789995201
14,0.01879345138106004,0.9940652818991098,11.87293400010094
15,0.018445874515098912,0.9919457397202205,11.869246500078589
16,0.011176393840117708,0.9970326409495549,11.86796009982936
17,0.008862457193525831,0.9983043662568886,11.822159399976954
18,0.009698943540428447,0.9970326409495549,11.890728800091892
19,0.011209033713085816,0.996608732513777,11.954618700081483
20,0.01060529010010715,0.996608732513777,11.902158499928191
21,0.019958249116201948,0.9936413734633319,11.787268899846822
22,0.010588516643777768,0.9970326409495549,11.83628710010089
23,0.009641981181096809,0.9974565493853328,11.830782999983057
24,0.011446032285431321,0.996608732513777,11.786648400127888
25,0.005074544806698998,0.9991521831284442,11.840420300140977
26,0.00809471725792975,0.9978804578211107,11.910370700061321
27,0.008409573833091263,0.9961848240779991,11.873099999967963
28,0.011831930723738504,0.9961848240779991,11.82526099984534
29,0.008816276343942837,0.9974565493853328,11.844289900036529
30,0.002127318995746268,1.0,11.874120000051335
31,0.0029169725230835763,0.9995760915642221,11.80426250002347
