epoch,train_loss,train_accuracy,epoch_seconds
1,1.0121756726748323,0.5055650684931506,8.120982100022957
2,0.8563867513447592,0.6288527397260274,8.012083600042388
3,0.7654604201447474,0.6716609589041096,7.994267400121316
4,0.6813670355979711,0.7204623287671232,7.990463800029829
5,0.6418623818110113,0.7371575342465754,7.991850099992007
6,0.5878923829287699,0.7756849315068494,8.022326200036332
7,0.5652415609523042,0.7696917808219178,8.00705200014636
8,0.5320287457067673,0.7876712328767124,8.019571100128815
9,0.502967311094885,0.8090753424657534,7.998649700079113
10,0.5000407728430343,0.800513698630137,7.9909661000128835
11,0.4486555038657907,0.824486301369863,8.012672200100496
12,0.4489693380381963,0.8227739726027398,7.992234100122005
13,0.4207413633392282,0.8403253424657534,8.029719299869612
14,0.39388371432480745,0.8476027397260274,7.994500200031325
15,0.40084508673785485,0.8450342465753424,8.006494000088423
16,0.3801747289014189,0.8548801369863014,8.026490099960938
17,0.381057983596031,0.853595890410959,8.010055700084195
18,0.3581379572414372,0.855736301369863,8.023266699863598
19,0.36282419933848187,0.8595890410958904,8.009521399857476
20,0.3204828122094886,0.8745719178082192,8.001626499928534
21,0.33324821313766584,0.872431506849315,8.00076419999823
22,0.29600663003447936,0.8827054794520548,8.008980099810287
23,0.3194612561635775,0.8792808219178082,8.00361100002192
24,0.2976647010200644,0.8908390410958904,8.01697520003654
25,0.27349409726384566,0.8998287671232876,8.020698900101706
26,0.2711650615889732,0.901541095890411,7.999274499947205
27,0.26649649482067317,0.898972602739726,8.023655399912968
28,0.29260078103166737,0.891695205479452,7.99538980005309
29,0.2562055390787451,0.9028253424657534,8.000224699964747
30,0.24461506980739228,0.9092465753424658,7.996421300107613
31,0.24522517279606976,0.9045376712328768,8.010345299961045
32,0.24276869346017707,0.9096746575342466,8.003726799972355
33,0.21241759595601525,0.9216609589041096,8.032552599906921
34,0.21813045513548263,0.9173801369863014,8.010263900039718
35,0.23615888679680758,0.910958904109589,8.016003199853003
36,0.21643935531786043,0.9203767123287672,7.946645699907094
37,0.22235196849254713,0.9130993150684932,7.936230499995872
38,0.18929008715977408,0.9263698630136986,7.938173499889672
39,0.20193557844382443,0.9242294520547946,7.939962000120431
40,0.19776528415410485,0.9225171232876712,7.9146608998999
41,0.20769572426399138,0.928082191780822,7.910646999953315
