class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.926865671641791,0.8858773181169758,0.9780269058295964,0.9059080962800875,0.979979273683335,701
1,glioma,0.9730769230769231,0.9656488549618321,0.9784083898827884,0.9693486590038314,0.994778927341995,1310
2,pituitary,0.9448491155046826,0.9869565217391304,0.973644952759821,0.9654439128123339,0.9950808596199165,920
