class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.948051948051948,0.8902439024390244,0.9735099337748344,0.9182389937106918,0.9852204813438863,82
1,glioma,0.945054945054945,0.9662921348314607,0.9652777777777778,0.9555555555555556,0.993523720349563,89
2,pituitary,0.9384615384615385,0.9838709677419355,0.9766081871345029,0.9606299212598425,0.9974533106960951,62
