epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,1.0142219331734443,0.5139318885448917,0.828856093410388,0.6945525291828794,0.6129352597707028,0.6162871962871963,0.8244284155066315,8.046600100118667
2,0.8753811410706109,0.6109391124871001,0.9871304588327148,0.5583657587548638,0.5943840656920826,0.5457079397619795,0.7972662856806413,8.021834600018337
3,0.703745915916805,0.7110423116615067,0.7422652344295487,0.6945525291828794,0.5098765432098765,0.4884707389199676,0.9187678418475227,7.978216900024563
4,0.6850045603864333,0.7125902992776058,0.5693264797271922,0.7684824902723736,0.7036838142323374,0.7175592175845944,0.9059831614942082,7.987187999999151
5,0.6312881898830796,0.7481940144478845,0.6406713026043042,0.7587548638132295,0.5832985267584423,0.5576275094558024,0.9180620193060105,7.97804670012556
6,0.628766819357995,0.7430340557275542,1.4518598293747884,0.5408560311284046,0.3670886075949367,0.2935607465084662,0.7054622225653867,8.029075799975544
7,0.6219850577437103,0.7445820433436533,1.0798197656522002,0.519455252918288,0.5912202190683203,0.5301920625661632,0.8232692055481851,8.03471629996784
8,0.5649584871327545,0.7688338493292054,0.6133703417815123,0.7101167315175098,0.540646976090014,0.546619708976673,0.9416764469713548,8.012212199857458
9,0.552520107220324,0.7796697626418989,1.906574349690968,0.5408560311284046,0.3494949494949495,0.2627872792642472,0.7054870781736984,7.982911600032821
10,0.5357149707766632,0.8003095975232198,1.3359000441629134,0.5136186770428015,0.5762050888633167,0.5072292033472835,0.8028093517809166,8.001115899998695
11,0.5052727353216079,0.803921568627451,0.3781311477204705,0.8618677042801557,0.7921607069286395,0.8256450890858625,0.9719647823407639,7.986005399841815
12,0.5186530988897947,0.7987616099071208,0.6280179408737657,0.7042801556420234,0.5939649661168649,0.6234900631113862,0.9480626501281216,7.958381399977952
13,0.49251997612332166,0.8121775025799793,0.9072136883605779,0.642023346303502,0.4699399053829434,0.46496186112522353,0.9033983642436961,7.972756899893284
14,0.4810394387619168,0.8085655314757482,1.0684499383146662,0.5505836575875487,0.49424910142209716,0.4496598924632502,0.8398531209028035,7.969282199861482
15,0.46204905779369104,0.8307533539731682,0.28411741177859473,0.9027237354085603,0.8199761326343605,0.8526180335350206,0.9850034442688488,7.9990129000507295
16,0.47990914930131046,0.8157894736842105,0.6111747893769337,0.7587548638132295,0.6997130233417153,0.7066341035485495,0.9466374524433863,7.989867099793628
17,0.4347741729949896,0.8323013415892673,0.6922643280330799,0.7101167315175098,0.6008112062964384,0.6384643101416295,0.9575315114895496,7.959312200080603
18,0.4230738592836756,0.8307533539731682,0.5901684016424162,0.745136186770428,0.7254755714671326,0.7260705950226837,0.9572307829127892,7.987489599967375
19,0.44339798810681325,0.8405572755417957,0.5814492622470113,0.7684824902723736,0.7602409467388371,0.7600601939141448,0.9348341480006829,7.984919199952856
20,0.3999656037772526,0.8503611971104231,2.6217655970602647,0.5272373540856031,0.33535353535353535,0.2339011217282925,0.7161479262759651,7.945610099937767
21,0.4252365484941362,0.8328173374613003,1.5246919105373005,0.5875486381322957,0.4353663214422708,0.41207446962659944,0.88189803542988,7.9248558999970555
22,0.41208196941174957,0.8353973168214655,2.4015907868742943,0.41245136186770426,0.444141840344372,0.36974545116933855,0.7345663596932696,8.004426999948919
23,0.409343468577008,0.8384932920536635,1.066498923220523,0.5817120622568094,0.531283297106082,0.5001132612394082,0.8657768654467151,7.967029099818319
24,0.4030795180391601,0.848297213622291,1.1387595416043055,0.6245136186770428,0.5075239028825527,0.505156087074593,0.8710765434327229,7.9579283001367
25,0.3712725567528584,0.8591331269349846,2.7285501676546375,0.4455252918287938,0.5323672732955433,0.4621279112527856,0.8263855319209866,7.987586700124666
26,0.37161422212549533,0.8679050567595459,0.2614249572563728,0.8988326848249028,0.8341573257185072,0.8680332938557113,0.9868361561920206,8.010768400039524
27,0.38589441170387345,0.846233230134159,0.356941782184496,0.8521400778210116,0.8178834761113242,0.8316137719167419,0.9748284408982988,7.979968599975109
28,0.3446001969623861,0.8663570691434469,0.7157934357770918,0.7198443579766537,0.6802057139609882,0.6842053145609285,0.9432266074892953,7.976377800107002
29,0.38162902720326364,0.8581011351909185,0.22718740309722693,0.9085603112840467,0.8744192984699314,0.8791980730280168,0.9869251833240588,7.975737900007516
30,0.3581207286339672,0.8601651186790505,2.012423796593737,0.4571984435797665,0.5166815837701914,0.446562208247381,0.8702917510260706,7.949312299955636
31,0.354959531588205,0.8642930856553147,2.046327368555598,0.4571984435797665,0.5248504737956216,0.4493542969084651,0.8461652040613932,8.006625100038946
32,0.379846337225415,0.8519091847265222,0.4229408962659335,0.8229571984435797,0.7995226526872097,0.8043810815940815,0.9735352420372331,7.944591399980709
33,0.3526503561820039,0.8601651186790505,0.27916302847955016,0.9007782101167315,0.8828368068874397,0.8815489360822552,0.9779940379574444,7.979320699814707
34,0.3587253729748406,0.8658410732714138,0.35514780705077176,0.8793774319066148,0.8007600619414966,0.8415278615421166,0.971601052846223,7.949189699953422
35,0.30474619342108383,0.8818369453044376,0.29241629243476847,0.8813229571984436,0.863893506087599,0.8692960590076861,0.9804740328593202,7.976003000047058
36,0.31906296292817754,0.8761609907120743,0.3536328429551904,0.8657587548638133,0.8356376706587677,0.8466633655396986,0.9808294848186615,7.952240400016308
37,0.33516138284568076,0.8766769865841073,0.7662221983959355,0.708171206225681,0.7445921948031652,0.7130867272959609,0.9660260497262341,7.95237180008553
38,0.30548728075189857,0.8849329205366357,0.35329121748413095,0.8463035019455253,0.7502365426416059,0.7972701537775563,0.9873579253643046,7.9621041000355035
39,0.3365956110604899,0.8782249742002064,0.8232840933911285,0.7120622568093385,0.6187131512026026,0.5968260065570256,0.9580073432569546,8.007376400055364
40,0.324844417649526,0.8839009287925697,0.6076516088692595,0.7762645914396887,0.7845018397761013,0.7597960751288625,0.9554224669204872,7.98560529993847
41,0.34475627876779735,0.8771929824561403,0.29941777137003056,0.8891050583657587,0.8873687650058958,0.8708099836534672,0.980245022982205,7.9790199000854045
42,0.3256564793571968,0.8699690402476781,1.4962811960769882,0.5389105058365758,0.5701047038599781,0.538333205628111,0.9341961806994855,7.9893255000934005
43,0.31625243307882295,0.8777089783281734,0.348863466704402,0.8540856031128404,0.7964895083038543,0.8364456893868658,0.9804703941080447,7.974903000053018
44,0.3254037492969088,0.8730650154798761,0.2254957131142746,0.9280155642023347,0.858020429328446,0.8811294460187198,0.9919204439519215,7.985092899994925
45,0.31935143767557156,0.8746130030959752,0.2262702325235777,0.9182879377431906,0.8809103695179644,0.8952125061064974,0.9917922003629401,7.98554899985902
46,0.3150638742651118,0.8844169246646026,0.39143422048843324,0.8385214007782101,0.8606117433121652,0.8335885996190145,0.9757226891135703,7.983980499906465
47,0.28365668855892,0.8937048503611971,0.17954991931813236,0.9455252918287937,0.9143744050917046,0.9233821955419051,0.9892584553558446,7.999294799985364
48,0.29176929808376495,0.891640866873065,0.21813313275981505,0.9085603112840467,0.8530580062225632,0.8648830371513738,0.9913794071627474,8.014694199897349
49,0.28376487347271423,0.8885448916408669,0.30354236431622783,0.8929961089494164,0.8923524982596712,0.8857506172534468,0.9870514061375358,7.982259599957615
50,0.2994936419837369,0.8895768833849329,0.6007678413741899,0.7762645914396887,0.8038244612084274,0.789904925714862,0.9470383363462235,7.978193500079215
