evaluation_level,metric,estimate,confidence_level,lower,upper,bootstrap_iterations,resampling_unit
slice_level,accuracy,0.7956328897987035,0.95,0.7525683725078972,0.8346918721330275,2000,patient
slice_level,balanced_accuracy,0.7983812458582156,0.95,0.7594581418843808,0.8335769215322463,2000,patient
slice_level,macro_f1,0.7913402862270923,0.95,0.7481205201496243,0.8282822488452747,2000,patient
slice_level,macro_roc_auc_ovr,0.942810529174217,0.95,0.9209448804426787,0.9610241224389441,2000,patient
patient_level,accuracy,0.8025751072961373,0.95,0.7510729613733905,0.8540772532188842,2000,patient
patient_level,balanced_accuracy,0.816427832636427,0.95,0.76891508207875,0.8640290025806812,2000,patient
patient_level,macro_f1,0.8026109218816092,0.95,0.7507689549120837,0.852004169346137,2000,patient
patient_level,macro_roc_auc_ovr,0.9682396097178542,0.95,0.9523040639080619,0.9816620278496994,2000,patient
