epoch,train_loss,train_accuracy,epoch_seconds
1,0.48307450707644634,0.8180650684931506,9.828726999927312
2,0.16288427768708907,0.9452054794520548,9.691326200030744
3,0.09543035611229604,0.9674657534246576,9.669763599988073
4,0.04724245908835979,0.9867294520547946,9.647325900150463
5,0.04741371177417571,0.9841609589041096,9.700887500075623
6,0.03241953042603723,0.9884417808219178,9.7533550998196
7,0.020324138067311877,0.990582191780822,9.717480599880219
8,0.02351885584437397,0.992722602739726,9.725313300034031
9,0.013885733505634412,0.995291095890411,9.735741999931633
10,0.02172956717649494,0.9935787671232876,9.738976299995556
11,0.020331044349267646,0.9931506849315068,9.704591799993068
12,0.007768098114230606,0.9987157534246576,9.770713899983093
13,0.010001285352899847,0.9970034246575342,9.722806999925524
14,0.013343366390622016,0.9957191780821918,9.737611800199375
15,0.0189996313278592,0.9944349315068494,9.70975730009377
16,0.014616150888000385,0.995291095890411,9.761697300011292
17,0.009695519029787958,0.9970034246575342,9.708819600054994
18,0.0050443251853621775,0.9982876712328768,9.734386900207028
19,0.014131820323561679,0.9965753424657534,9.667462000157684
20,0.0034662686689630826,0.9991438356164384,9.656424399930984
21,0.011234907133232448,0.9978595890410958,9.68769589997828
22,0.008687114481414925,0.997431506849315,9.690098899882287
23,0.00578173629510773,0.9987157534246576,9.739354100078344
24,0.008085455939068845,0.997431506849315,9.762214299989864
25,0.004111856587321062,0.9982876712328768,9.654631700133905
26,0.0011799341231355904,1.0,9.65867460006848
27,0.0012201088704686088,1.0,9.731769900070503
28,0.0009705804686683684,0.9995719178082192,9.732264300109819
