evaluation_level,samples_mean,samples_std,samples_min,samples_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,weighted_precision_mean,weighted_precision_std,weighted_precision_min,weighted_precision_max,weighted_recall_mean,weighted_recall_std,weighted_recall_min,weighted_recall_max,weighted_f1_mean,weighted_f1_std,weighted_f1_min,weighted_f1_max,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,macro_roc_auc_ovr_min,macro_roc_auc_ovr_max,weighted_roc_auc_ovr_mean,weighted_roc_auc_ovr_std,weighted_roc_auc_ovr_min,weighted_roc_auc_ovr_max,matthews_correlation_coefficient_mean,matthews_correlation_coefficient_std,matthews_correlation_coefficient_min,matthews_correlation_coefficient_max,cohen_kappa_mean,cohen_kappa_std,cohen_kappa_min,cohen_kappa_max,negative_log_likelihood_mean,negative_log_likelihood_std,negative_log_likelihood_min,negative_log_likelihood_max,multiclass_brier_score_mean,multiclass_brier_score_std,multiclass_brier_score_min,multiclass_brier_score_max,expected_calibration_error_10_bins_mean,expected_calibration_error_10_bins_std,expected_calibration_error_10_bins_min,expected_calibration_error_10_bins_max
patient_level,46.6,0.5477225575051667,46,47,0.944218316373728,0.03227418453794008,0.8936170212765957,0.9787234042553191,0.9460812161121759,0.035855884953025045,0.8915343915343915,0.9814814814814815,0.9478542510121457,0.027825247107464313,0.9074074074074074,0.9777777777777779,0.9460812161121759,0.035855884953025045,0.8915343915343915,0.9814814814814815,0.9446128956311511,0.03380612412184741,0.8926599326599326,0.9789819376026273,0.9485435171695457,0.02910836300870565,0.9042553191489362,0.9801418439716312,0.944218316373728,0.03227418453794008,0.8936170212765957,0.9787234042553191,0.9440421387107893,0.03256783737895206,0.8926885880077369,0.9787862907452048,0.9955255579411304,0.005149338792233775,0.9863665389527458,0.9987228607918263,0.9950382137536433,0.005721352081719108,0.98486793837124,0.9985326485693323,0.9171194887735673,0.04746798793902289,0.8443814537670136,0.9686455155476271,0.9148761844167976,0.048896607315589,0.839151266255989,0.967983651226158,0.15425320746109902,0.07296164276793224,0.08389831480066035,0.23707508150860765,0.08215780265175576,0.03973291056527429,0.03688070684945462,0.13911887211127624,0.04879274407435924,0.01385917763328783,0.02845404705695631,0.06265238987048807
slice_level,586.2,67.86530777945386,479,655,0.9505387324951171,0.013429283253639724,0.9352818371607515,0.972027972027972,0.9478937130214187,0.017147882124447497,0.9246628475951785,0.9656084656084656,0.9472327242018874,0.01706561710712971,0.9224245406824148,0.969932297889287,0.9478937130214187,0.017147882124447497,0.9246628475951785,0.9656084656084656,0.9454800031178612,0.01519164933438802,0.9283275342833043,0.9675288736420811,0.9541215345736136,0.011334344448639727,0.9424745820525046,0.9721741818516011,0.9505387324951171,0.013429283253639724,0.9352818371607515,0.972027972027972,0.9505649185968832,0.013061292278901872,0.9367777727626309,0.9718852810996893,0.9918457562787626,0.0064703829528245105,0.9814312019698788,0.9993048366689671,0.9921472712148622,0.005986344115814043,0.9828341908266911,0.9993852614776528,0.924599115846134,0.02002392729682514,0.902890215218559,0.9561505419097955,0.9229410795068581,0.02060805896560294,0.9007724897424588,0.955928808074582,0.24254378769961749,0.1431957671272869,0.06120563345588454,0.46192262120020816,0.08463780180787098,0.027913551867056734,0.03797677581453058,0.10974247001128479,0.03481567570967938,0.014071445348471231,0.012963460245632573,0.048452295784608856
