epoch,train_loss,train_accuracy,epoch_seconds
1,1.046093923957634,0.4870707927087749,7.94563209998887
2,0.8752905688532433,0.6218736752861382,7.767358100041747
3,0.7631867484502642,0.6807969478592624,7.847590200020932
4,0.7039523112061369,0.7108944467994913,7.828383100102656
5,0.6718865748480651,0.7342094107672743,7.828450000029989
6,0.6317409373734553,0.7621873675286138,7.822320600040257
7,0.5587373693750389,0.7884696905468419,7.828500899951905
8,0.5481112167814012,0.7855023314963968,7.884257899946533
9,0.5002120449134686,0.8105129292072912,7.941094400011934
10,0.4674648434593294,0.8219584569732937,7.980250500026159
11,0.46180211901412066,0.8236540907164053,7.904872300103307
12,0.41470548365898385,0.8384908859686308,7.89553610002622
13,0.42233067486891557,0.8406104281475202,7.885757299955003
14,0.38345641798516256,0.8664688427299704,7.938426099950448
15,0.383911940759903,0.8533276812208563,7.920821200008504
16,0.3731945141511936,0.8529037727850785,7.91693970002234
17,0.37011410766559516,0.8635014836795252,7.925243300036527
18,0.361138890959692,0.8601102161933023,7.9296440000180155
19,0.3193393684813106,0.8800339126748622,7.926170899998397
20,0.32643289805317693,0.8762187367528613,7.869695400004275
21,0.31929494527094743,0.874099194573972,7.9521258000750095
22,0.2987818049962564,0.8830012717253073,7.905370199936442
23,0.3220685411176726,0.877490462060195,7.933478099992499
24,0.2903287813237988,0.8982619754133108,7.9038772999774665
25,0.27869532630952953,0.8897838066977533,7.894640299957246
26,0.2805794360224298,0.8957185247986434,7.9581587999127805
27,0.2649691882857128,0.9020771513353115,7.887765899999067
28,0.2571710472379311,0.900805426027978,7.879985800012946
29,0.25984964901585356,0.9033488766426452,7.945723099983297
30,0.24883754727647384,0.9092835947435354,7.9079671000363305
31,0.264539926372478,0.9029249682068673,7.939407999976538
32,0.25683703847409506,0.8948707079270878,7.8864134000614285
33,0.23550562618040544,0.9122509537939805,7.922897899989039
34,0.2330868597276234,0.9160661297159813,7.921118699945509
35,0.22758274177668103,0.9126748622297584,7.869436600012705
36,0.21896665853784972,0.9194573972022043,7.912737900041975
37,0.23033505395187467,0.9156422212802034,7.908634799998254
38,0.2436849858332307,0.9092835947435354,7.912997999927029
39,0.21293138937204256,0.9211530309453159,7.92433589999564
40,0.22979484901508065,0.9143704959728699,7.893373100087047
