class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.974025974025974,0.9146341463414634,0.9867549668874173,0.9433962264150944,0.9909546115328702,82
1,glioma,0.9666666666666667,0.9775280898876404,0.9791666666666666,0.9720670391061452,0.9975031210986267,89
2,pituitary,0.9090909090909091,0.967741935483871,0.9649122807017544,0.9375,0.9966044142614602,62
