epoch,train_loss,train_accuracy,epoch_seconds
1,0.9824114147930929,0.533818493150685,6.390226099872962
2,0.7656442633230393,0.6639554794520548,6.349883700022474
3,0.6881302774768986,0.7230308219178082,6.365479900036007
4,0.6022061199358065,0.7589897260273972,6.3478037000168115
5,0.5408079958941838,0.7945205479452054,6.37003430002369
6,0.4921159697313831,0.8180650684931506,6.356202899944037
7,0.44921296630820184,0.8274828767123288,6.349737599957734
8,0.4453914122630472,0.8236301369863014,6.344156699953601
9,0.41433402753039583,0.8454623287671232,6.3609722999390215
10,0.3886234745995639,0.8488869863013698,6.341748300008476
11,0.3588029925953852,0.8685787671232876,6.349162600003183
12,0.3305156874942453,0.8779965753424658,6.36757200001739
13,0.3206904365183556,0.8827054794520548,6.342168199829757
14,0.3186679024198284,0.877568493150685,6.344047500053421
15,0.283526041123965,0.8955479452054794,6.356202600058168
16,0.2897749824883187,0.8891267123287672,6.337024000007659
17,0.2722683812249197,0.896404109589041,6.357261199969798
18,0.273555822568397,0.8976883561643836,6.344897200120613
19,0.215476266376368,0.9186643835616438,6.331153100123629
20,0.2076783760973852,0.9293664383561644,6.328795500099659
21,0.23728262015605625,0.9126712328767124,6.34197900001891
22,0.20498849461748175,0.9190924657534246,6.345970700029284
23,0.19456842255918946,0.9212328767123288,6.3503169000614434
24,0.1909231476179541,0.9306506849315068,6.336523900041357
25,0.19776048261212975,0.9289383561643836,6.33090960001573
26,0.17165855364236113,0.934931506849315,6.333617799915373
27,0.17153633926829245,0.9375,6.344230900052935
28,0.17049184630382552,0.9375,6.359611799940467
29,0.17981569040311526,0.9336472602739726,6.353235099930316
30,0.161531389984366,0.9409246575342466,6.347793000051752
31,0.13234825029152714,0.9486301369863014,6.329878899967298
32,0.13677009756434455,0.9456335616438356,6.3330312999896705
33,0.13284345471287426,0.946917808219178,6.3250955999828875
34,0.14251278187722377,0.949486301369863,6.343083299929276
35,0.13786084692261807,0.947345890410959,6.3405144000425935
36,0.12894373316930174,0.9537671232876712,6.352609599940479
37,0.14003453357783083,0.9477739726027398,6.331197099993005
38,0.12690604401573743,0.9516267123287672,6.347277499968186
39,0.10330609357214138,0.9597602739726028,6.328022299800068
40,0.11712936064458057,0.9580479452054794,6.3404205001425
41,0.10246522489884129,0.959332191780822,6.360821699956432
42,0.11215880839792017,0.9597602739726028,6.356157100060955
43,0.11370534905270763,0.958904109589041,6.346274799900129
44,0.09682648350829132,0.9648972602739726,6.339668800123036
45,0.09025395758552095,0.966181506849315,6.381705000065267
46,0.11183335513437856,0.9597602739726028,6.359631899977103
47,0.09075340160411106,0.9670376712328768,6.370262800017372
48,0.09298307327426052,0.964041095890411,6.355355799896643
