epoch,train_loss,train_accuracy,epoch_seconds
1,0.6864763936833106,0.6957585644371941,8.139270700048655
2,0.48953659190730986,0.8103588907014682,8.081546599976718
3,0.3780502452352502,0.8478792822185971,8.062096300069243
4,0.316217112210602,0.8776508972267537,8.090950999874622
5,0.31286397270043953,0.8764274061990212,8.095575399929658
6,0.27849129960548624,0.8915171288743883,8.081186899915338
7,0.26022467984655356,0.8984502446982056,8.086230600019917
8,0.2342741485521027,0.9102773246329527,8.087659400189295
9,0.22648370793456937,0.9123164763458401,8.104152699932456
10,0.19688119295662418,0.9269983686786297,8.099080000072718
11,0.20149643179545784,0.9229200652528549,8.114777599927038
12,0.19081778797589935,0.9274061990212071,8.11806290014647
13,0.1711949242026732,0.9412724306688418,8.077280899975449
14,0.172863336289104,0.9359706362153344,8.097575000021607
15,0.15557766529514194,0.9404567699836868,8.111135200131685
16,0.15193139062814573,0.9449429037520392,8.069971000077203
17,0.16746427964716906,0.9416802610114192,8.101364299887791
18,0.1596668981514008,0.9384176182707994,8.072647000197321
19,0.1432900622146748,0.9469820554649266,8.087909700116143
20,0.13026513706218165,0.9543230016313213,8.086957599967718
21,0.11570213334011993,0.9559543230016313,8.086457999888808
22,0.10076968389187999,0.9653344208809136,8.067171800183132
23,0.10471088679881119,0.964110929853181,8.092098799999803
24,0.11407460156846397,0.9596247960848288,8.091460500145331
25,0.09746107549010054,0.9645187601957586,8.086173999821767
26,0.11012998566055765,0.9604404567699837,8.062590099871159
27,0.08033721444924738,0.9714518760195758,8.068345800042152
28,0.0953467157661769,0.9649265905383361,8.067987800110132
29,0.09251000335345844,0.967373572593801,8.077872199937701
30,0.09367849407975865,0.965742251223491,8.114459800068289
31,0.09753550830347309,0.964110929853181,8.041800500126556
32,0.08644931126525701,0.9714518760195758,8.080633800011128
