class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.9583333333333334,0.8414634146341463,0.9801324503311258,0.8961038961038961,0.982797609433048,82
1,glioma,0.9761904761904762,0.9213483146067416,0.9861111111111112,0.9479768786127167,0.9964887640449438,89
2,pituitary,0.7922077922077922,0.9838709677419355,0.9064327485380117,0.8776978417266187,0.9919826447840031,62
