class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.905511811023622,0.8202567760342369,0.9730941704035875,0.8607784431137725,0.9742321987167595,701
1,glioma,0.9713831478537361,0.932824427480916,0.9777914867365823,0.9517133956386293,0.9921954688228453,1310
2,pituitary,0.8583815028901735,0.9684782608695652,0.9269020387866733,0.9101123595505618,0.9880083454046223,920
