epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,0.5300062751818088,0.7943548387096774,1.155670678278861,0.5662393162393162,0.4780676187700379,0.44609884681554157,0.898092642637446,9.80668029980734
2,0.15069609444828763,0.9410282258064516,0.33251462437403506,0.8611111111111112,0.8152482504173607,0.8280714110918463,0.9812011505152887,9.812646399950609
3,0.09411411283297404,0.9637096774193549,0.21545947534151566,0.9316239316239316,0.8997110507539713,0.9048700415050691,0.9896430849181629,9.72374609997496
4,0.06688316441291282,0.9758064516129032,0.16883885895467213,0.9294871794871795,0.9082704065564937,0.9094512082720051,0.9905429623345506,9.721193300094455
5,0.03580350836836583,0.9879032258064516,0.1603166792764623,0.938034188034188,0.8992811352023397,0.9095649851763361,0.9916855109201427,9.765131399966776
6,0.032164980120386086,0.9899193548387096,0.1366217282688261,0.9487179487179487,0.9280239936057102,0.9296413499309318,0.9935430360389607,9.716741499956697
7,0.02939833457311315,0.9899193548387096,0.20704350070470673,0.9316239316239316,0.8650539201399009,0.8919623038293486,0.9941221812898166,9.71353690000251
8,0.021613671590814426,0.9944556451612904,0.13900020038788644,0.9465811965811965,0.9055596153476096,0.9221419576258286,0.9941010866004037,9.726477700052783
9,0.013674736052991883,0.9969758064516129,0.12869619730159512,0.9508547008547008,0.9412951722267043,0.9324124401794305,0.9951203058686687,9.705250300001353
10,0.007045786952667479,0.9984879032258065,0.1089772856207246,0.9594017094017094,0.9364010107708864,0.9403315778650899,0.9963927037730261,9.6557984999381
11,0.015358348605068092,0.9959677419354839,0.14213626748127525,0.9615384615384616,0.9465535416170926,0.9457946098604348,0.9940874096410744,9.67871190002188
12,0.00855327337734296,0.9984879032258065,0.11527423847379147,0.9551282051282052,0.9473089445432405,0.9371884522686965,0.9964912184888983,9.706052199937403
13,0.009746899008948071,0.9969758064516129,0.13502439566684935,0.9529914529914529,0.9437191966211266,0.9416679789199631,0.9966186342017762,9.677595799788833
14,0.010336465486797087,0.9974798387096774,0.13985598432079244,0.9508547008547008,0.9389902428882065,0.9383357618630698,0.9963810680291324,9.72647130000405
15,0.014216887697095386,0.9954637096774194,0.14298873467723597,0.9423076923076923,0.917932242305286,0.925294045004966,0.996177402448959,9.74270120006986
16,0.010015473531893804,0.9954637096774194,0.14223911244425252,0.9444444444444444,0.9313661646135384,0.934077432473767,0.996234937540509,9.742728899931535
17,0.0074075823309437015,0.9984879032258065,0.13661727365146145,0.9658119658119658,0.9497741535333567,0.9500204896863295,0.996424831006942,9.694655400002375
18,0.004712377954415241,0.998991935483871,0.10780003543951376,0.9658119658119658,0.9620860009452511,0.9564635727249158,0.9977637348690539,9.743482599966228
19,0.009437101177486657,0.9969758064516129,0.0924988822503382,0.9636752136752137,0.9460216619239846,0.953157266142703,0.9976034242904855,9.746957200113684
