epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,0.6223609913313474,0.7498634625887494,0.3505549613497045,0.8831683168316832,0.8687761291447927,0.8651396891883142,0.9687250286253143,10.762048500124365
2,0.25749217913751066,0.908793009284544,0.20645893112120062,0.9108910891089109,0.8946150282555813,0.8959883135102383,0.9897107020254237,10.677893300075084
3,0.1645126667978463,0.9437465865647188,0.22188584705685624,0.9168316831683169,0.8976267374884888,0.8999514759697184,0.9894378781033715,10.643220299854875
4,0.11515916769704586,0.9606772255598034,0.1679016545709997,0.9168316831683169,0.8980473358353542,0.9023892746001548,0.9937286848046248,10.712380099808797
5,0.07072423832976284,0.9781540141998908,0.17328481571656643,0.9405940594059405,0.9315690709699926,0.9314716208116088,0.9912076005883632,10.659762100083753
6,0.07025282651365031,0.9765155652648826,0.18782492982647797,0.9405940594059405,0.9239870472589367,0.9290830334994918,0.9928687966567681,10.678497900022194
7,0.04976386418601712,0.9852539595849262,0.19649868961792477,0.9465346534653465,0.9396335870990248,0.937987610119274,0.9908555064911911,10.655614800052717
8,0.05215646138141091,0.9830693610049154,0.15887278431639223,0.9425742574257425,0.9300437572326974,0.9342809926127615,0.9932074633202586,10.661425000056624
9,0.03483990113571864,0.9885308574549426,0.1311289367035474,0.9544554455445544,0.9423817776352338,0.9468175785553603,0.9955791859465627,10.697453300002962
10,0.02222285178224981,0.9945385035499726,0.142757292169303,0.9485148514851485,0.9368446027432201,0.9401994400666176,0.9954312654657844,10.743174100061879
11,0.026961316593125634,0.9923539049699618,0.1496509447878245,0.9504950495049505,0.9429031882948934,0.9427589408089446,0.9938437757928447,10.689990299986675
12,0.02999839963872598,0.9901693063899508,0.1830615557730198,0.9386138613861386,0.9276172283084726,0.9286780906307991,0.994149283874091,10.646009900141507
13,0.04331401115408496,0.9874385581649372,0.2599528805454179,0.9386138613861386,0.9309876418171349,0.9285281041081431,0.9862785275970225,10.706497499952093
14,0.02513034929430335,0.99399235390497,0.192032039984323,0.9405940594059405,0.9324102676637239,0.9325088101565663,0.9930547674128668,10.661307799862698
15,0.027647638926409684,0.9923539049699618,0.20653241359730168,0.9386138613861386,0.9335131074762412,0.9302336094131759,0.9928677063141503,10.606797900050879
