epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_macro_roc_auc,epoch_seconds
1,0.5792162460198989,0.8008705114254625,0.3919669454132828,0.8531317494600432,0.812128333352506,0.8159143893348686,0.9517924885800207,9.886210100026801
2,0.20912681656187326,0.9249183895538629,0.4144225912739384,0.8725701943844493,0.8668490797451914,0.8518447211169583,0.9525083832728983,9.856584100052714
3,0.13276068193349538,0.9515778019586507,0.3308178399676672,0.9028077753779697,0.8759107917877961,0.8761300965719775,0.964722511985234,10.04937530006282
4,0.09583999861895195,0.9673558215451578,0.37101451719678097,0.9049676025917927,0.8881256754898722,0.8839634106917877,0.964344259171971,9.975943999830633
5,0.07560530180462167,0.9749727965179543,0.3383055865093533,0.9287257019438445,0.9162217814362646,0.9117649379571925,0.9674594561430864,10.004357199883088
6,0.0588717289862828,0.9798694232861807,0.34509328653293936,0.91792656587473,0.9043995514719859,0.8992926663551866,0.9711853910446929,10.058965699980035
7,0.04748297951025108,0.9869423286180631,0.4189577632006064,0.9114470842332614,0.9031774386245726,0.8938795307945183,0.9627546838682249,10.013064299942926
8,0.04520241845241049,0.985310119695321,0.3654541915897873,0.9287257019438445,0.9162217814362646,0.9116370876273939,0.968880044347841,10.115808499976993
9,0.034394050148742375,0.9885745375408053,0.3722327581794,0.91792656587473,0.89519453834427,0.8951326783390016,0.9719086703486367,10.121423800010234
10,0.02072774735608739,0.9951033732317737,0.4560563087558579,0.9222462203023758,0.9034823368813498,0.9022996553538235,0.9685310397226288,9.910419199848548
11,0.03300934015358752,0.9891186071817193,0.4369284569857169,0.9200863930885529,0.9054575473274292,0.9010686809034575,0.9654285794008824,9.93684670003131
12,0.027776555889878946,0.9896626768226333,0.48488880666372297,0.91792656587473,0.8989486323675301,0.8973478819809976,0.9619203030943152,9.958044600207359
13,0.015761771393631777,0.9951033732317737,0.39835091182930255,0.9136069114470843,0.8986348599609867,0.893829346429517,0.9740103245575614,10.071123800007626
14,0.01478165596362783,0.9972796517954298,0.4527537465934864,0.9308855291576674,0.9142465709901852,0.9133055884026687,0.9676993409995026,10.026486899936572
15,0.010447991546750133,0.9967355821545157,0.5289939544383003,0.9265658747300216,0.9097128664763655,0.9076445971822692,0.9582279721298401,9.952598500065506
16,0.013918922004574693,0.9940152339499456,0.3904371888505131,0.9308855291576674,0.9142465709901852,0.9125174176720569,0.9769307895536262,9.910623899893835
17,0.01953068004755893,0.9967355821545157,0.5191827251342019,0.91792656587473,0.905735932692313,0.9000453450917848,0.9618136574339156,10.070025699911639
18,0.015923493823884773,0.9940152339499456,0.5689805334974314,0.9200863930885529,0.9071543724086251,0.9018824383588973,0.9506487241386078,9.962291599949822
19,0.008971871994891821,0.9967355821545157,0.527778649100838,0.9222462203023758,0.9085728121249371,0.9040666202995681,0.9591140957558609,9.972460699966177
20,0.00993221617527752,0.9972796517954298,0.5682743341604469,0.9244060475161987,0.9099912518412493,0.9066420870342439,0.9584407161225355,9.921942400047556
21,0.010436827495746858,0.9967355821545157,0.5636585957403024,0.91792656587473,0.905735932692313,0.9004036676358343,0.9596949031706968,10.28164180018939
22,0.012505774564587058,0.9967355821545157,0.4227715188312048,0.9222462203023758,0.9157205563105887,0.9069245678116781,0.9686950393915691,18.73300430015661
