class_index,class_name,precision,sensitivity_recall,specificity,f1_score,roc_auc_ovr,support
0,meningioma,0.899856938483548,0.8972895863052782,0.968609865470852,0.8985714285714286,0.9800029426252055,701
1,glioma,0.9689681923972071,0.9534351145038168,0.9753238741517581,0.9611388995767602,0.9918936101077931,1310
2,pituitary,0.943796394485684,0.967391304347826,0.973644952759821,0.9554482018250134,0.9937825654552137,920
