epoch,train_loss,train_accuracy,epoch_seconds
1,0.6473814572836202,0.7253368100825728,7.689651099964976
2,0.4646898145159655,0.8179052585832247,7.567657299805433
3,0.3690884163176583,0.8561495002172969,7.554499199846759
4,0.32670893209595,0.8796175575836592,7.592003399971873
5,0.29491074497883135,0.8896132116471099,7.520074600121006
6,0.27244870718900455,0.8987396784006954,7.573600299889222
7,0.2526872285821033,0.9026510212950891,7.548043499933556
8,0.2280490363566371,0.9156888309430682,7.5726876999251544
9,0.24141531954740036,0.9069969578444155,7.5304429000243545
10,0.20990928999759073,0.9152542372881356,7.568898899946362
11,0.20484961791758122,0.9174272055627988,7.533687500050291
12,0.18100384794748747,0.9269882659713168,7.539047499885783
13,0.1807690122946352,0.9348109517601043,7.589851599885151
14,0.17025826260713017,0.9348109517601043,7.5920035999733955
15,0.15088090488362552,0.9430682312038244,7.526431899983436
16,0.14025395331189508,0.9482833550630161,7.545618899865076
17,0.1410646829227943,0.9461103867883529,7.524536800105125
18,0.1324815495099155,0.9513255106475446,7.546896599931642
19,0.1343116849686777,0.9513255106475446,7.554838199866936
20,0.1307604012995479,0.9491525423728814,7.558546999935061
21,0.1423729746264512,0.9474141677531508,7.558456700062379
22,0.12071869159356141,0.9578444154715341,7.563549499958754
23,0.11768719406295787,0.9587136027813994,7.572023999877274
24,0.10863160206225969,0.9626249456757932,7.574530699988827
25,0.10734129373934517,0.9569752281616688,7.503774200100452
26,0.10691945163491808,0.963928726640591,7.571563499979675
27,0.10882596187665897,0.9608865710560626,7.547478799941018
28,0.10230882282569997,0.9634941329856584,7.573758099926636
29,0.06715311316602492,0.974793568013907,7.563320999965072
30,0.09494549994790415,0.96045197740113,7.517998399911448
31,0.10661972846847184,0.9626249456757932,7.55537119996734
32,0.083210260468474,0.9678400695349848,7.556739900028333
33,0.08052525547912255,0.970013037809648,7.5577003001235425
34,0.09868467333639565,0.9652325076053889,7.554075699998066
35,0.09827218423461924,0.9665362885701869,7.542002000147477
36,0.07817401448794936,0.9769665362885702,7.555172899970785
37,0.05260932126099884,0.9817470664928292,7.55617620004341
38,0.10357169655420012,0.96045197740113,7.538945300038904
39,0.07609718280971076,0.9760973489787049,7.577844199957326
40,0.05922123314128757,0.9826162538026945,7.553282100008801
41,0.05801471912005397,0.9808778791829639,7.564560800092295
42,0.053723534345723974,0.9791395045632334,7.567693299846724
