epoch,train_loss,train_accuracy,epoch_seconds
1,0.45876207748699693,0.8176625659050967,9.898766899947077
2,0.16558290350206706,0.937609841827768,9.766961500048637
3,0.10058969929683396,0.960896309314587,9.684455200098455
4,0.06982027377723757,0.9758347978910369,9.687850500224158
5,0.05712513115235747,0.9789103690685413,9.670292599825189
6,0.030778203512294797,0.9907732864674869,9.612317400053144
7,0.02786825277788568,0.9903339191564148,9.643714200006798
8,0.039818979271070504,0.9855008787346221,9.660681299865246
9,0.028827581470357567,0.9916520210896309,9.612395700067282
10,0.027319171965148412,0.992091388400703,9.814127899939194
11,0.022198987016634385,0.9925307557117751,9.759274400072172
12,0.014392720977824344,0.9960456942003515,9.815921299858019
13,0.014443601474660221,0.9947275922671354,9.735399700002745
14,0.01703304081310641,0.9956063268892794,9.76676780008711
15,0.006687002923905928,0.9978031634446397,9.722464400110766
16,0.004822989010787282,0.9991212653778558,9.690734899835661
17,0.025509366034007358,0.9912126537785588,9.648888800060377
18,0.011157778481408006,0.9964850615114236,9.60335629992187
19,0.009570269138213232,0.9969244288224957,9.664237900171429
20,0.009604607665582326,0.9964850615114236,9.675631399964914
21,0.01970837593957559,0.9925307557117751,9.72825050004758
22,0.028055863323893974,0.9903339191564148,9.693580799968913
23,0.007670393717755123,0.9982425307557118,9.7347913000267
24,0.014906824504022007,0.9969244288224957,9.762770999921486
25,0.026527957628220845,0.9929701230228472,9.667607699986547
26,0.008479855821160735,0.9969244288224957,9.743959399871528
27,0.003258851560249864,0.9995606326889279,9.66546480008401
28,0.008541647286568843,0.9964850615114236,9.706604599952698
29,0.012037072974322233,0.9956063268892794,9.660788099979982
30,0.0026214279969217114,0.9995606326889279,9.661208699923009
31,0.005359075303469344,0.9986818980667839,9.671887899981812
32,0.0029169005214796716,0.9991212653778558,9.698864900041372
33,0.0038474795648512864,0.9982425307557118,9.694834500085562
34,0.0013008667867008645,0.9995606326889279,9.698526499792933
35,0.002587849325324476,0.9982425307557118,9.745950100012124
36,0.002486455433815595,0.9991212653778558,9.709462499944493
37,0.002256209052460201,0.9995606326889279,9.785033599939197
38,0.007993724743830718,0.9973637961335676,9.667486099991947
39,0.00801480497307838,0.9973637961335676,9.675154899945483
40,0.01417482133391305,0.9964850615114236,9.773847699863836
41,0.00356901302182543,0.9986818980667839,9.663366400171071
42,0.00489865527028461,0.9973637961335676,9.682274600025266
43,0.0036300918520237964,0.9986818980667839,9.674908100161701
44,0.002742125197171122,0.9991212653778558,9.631617699982598
