evaluation_level,metric,estimate,confidence_level,lower,upper,bootstrap_iterations,resampling_unit
slice_level,accuracy,0.9078812691914022,0.95,0.8817331097415941,0.929424124572392,2000,patient
slice_level,balanced_accuracy,0.909275770283124,0.95,0.883545175042859,0.9305159048776925,2000,patient
slice_level,macro_f1,0.9026608553119492,0.95,0.8737245268726589,0.9249658257111192,2000,patient
slice_level,macro_roc_auc_ovr,0.9840722073836918,0.95,0.9760656036574618,0.9898941954004963,2000,patient
patient_level,accuracy,0.9055793991416309,0.95,0.8669527896995708,0.944206008583691,2000,patient
patient_level,balanced_accuracy,0.9101521406660243,0.95,0.8741361263909088,0.9456425210384917,2000,patient
patient_level,macro_f1,0.9068060030820958,0.95,0.869477302132687,0.9432419277752546,2000,patient
patient_level,macro_roc_auc_ovr,0.9892141592578984,0.95,0.9815634807422985,0.9954424326049939,2000,patient
