outer_fold,inner_fold,best_epoch,best_validation_macro_f1
0,0,32,0.8797292587526723
0,1,45,0.9257850548173129
0,2,50,0.8864996058204339
0,3,38,0.9093032452446418
0,4,49,0.9292292193547759
